,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","Temperature","Used Space"
10/10/2022 21:54:23,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,8.5,23,28,-12,2119.30933,12.3076916,6.92307949,1.53846145,1.53846145,0.7692337,0.7692337,0,0.7692337,3.076923,50,49,49,50,49,49,50,49,54,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,49.9518471,31.8335266,17.03025,2.28492427,100.137756,37.5020142,11.8554268,19.7573471,36,9.164047
10/10/2022 21:54:28,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.10400009,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,8.5,22,28,-12,2099.53345,13.28125,7.03125,3.125,2.34375,0,0.78125,0,0.78125,3.41796875,51,53,54,58,50,52,51,49,58,4606.34,4606.34,1602.2052,1602.2052,1301.79175,1001.37823,4606.34,4606.34,51.28059,33.11371,17.0573578,2.319969,100.137825,37.49049,11.8517838,19.76099,36,9.164047
10/10/2022 21:54:33,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.952,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,8.5,23,28,-12,2096.27319,13.0769253,6.92307949,1.53846145,0,0,3.076923,0,2.30768919,3.36538553,50,58,52,51,50,50,50,50,59,4606.341,4606.341,4606.341,4305.92725,4606.341,4606.341,4606.341,4606.341,48.2332954,30.041317,17.05628,2.26925731,100.13784,37.4927826,11.8525085,19.7602654,36,9.164047
10/10/2022 21:54:38,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.184,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,9,22,28,-12,2089.7832,10.76923,8.310718,1.53846145,0,1.52680874,1.53846145,0,2.30768919,3.248918,49,48,49,49,49,49,50,48,54,801.102,4606.33643,1201.65308,1602.204,1602.204,4606.33643,4606.33643,4606.33643,49.139286,30.9098625,17.0803356,2.29341388,100.137749,37.4895973,11.8515015,19.7612724,36,9.164047
10/10/2022 21:54:44,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.10400009,1.672,3.456,3.37600017,0.992000043,1.064,1.32800007,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,8.5,23,28,-12,2073.73267,10.9375,5.46875,1.5625,3.14980149,1.5625,2.3317337,0,0.78125,3.22425365,50,49,52,49,49,51,50,49,55,4606.341,4005.51367,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,50.05772,31.8266468,17.1477985,2.223185,100.13784,37.48855,11.85117,19.7616043,36,9.164047
10/10/2022 21:54:49,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.456,3.37600017,0.992000043,1.064,1.32800007,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,55.5,44,32,8.5,23,28,-12,2073.73267,11.8799572,6.25,2.34375,0.793647766,1.538825,0.78125,0.793647766,3.174603,3.444457,59,58,50,50,49,50,50,50,58,4606.34,801.1026,4606.34,4606.34,4606.34,4606.34,4606.34,801.1026,49.27939,30.9673615,17.1851845,2.25042,100.137825,37.4928436,11.8525276,19.7602463,36,9.164047
10/10/2022 21:54:54,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.176,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57.5,44,32,9,23,28,-12,2070.55225,9.375,7.03125,0.78125,3.076923,6.25,1.53846145,1.57489777,3.90625,4.19175625,51,51,51,50,50,50,50,50,54,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,54.5754356,36.5468,16.7809582,2.51391721,100.13784,37.614563,11.8910065,19.7217674,36,9.1640625
10/10/2022 21:54:59,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.192,1.672,3.456,3.37600017,0.992000043,1.056,1.32800007,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,44,32,8.5,23,28,-12,2073.73267,11.71875,8.59375,0.78125,1.5625,2.34375,1.5625,1.5625,3.174603,3.912449,57,53,52,53,52,51,51,58,56,4606.34033,801.102661,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,53.9135742,35.7884369,16.9029446,2.48900151,100.137833,37.6242752,11.8940773,19.7186966,36,9.1640625
10/10/2022 21:55:04,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.016,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,8.5,23,28,-12,2083.33325,7.8125,7.03125,0.78125,2.34375,3.125,0.78125,0.78125,3.125,3.22265625,52,51,51,50,51,51,51,60,60,1201.654,1201.654,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,54.74231,36.6941261,16.80215,2.51641059,100.137833,37.6209831,11.8930359,19.719738,36,9.1640625
10/10/2022 21:55:09,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.2,1.672,3.456,3.36000013,0.992000043,1.056,1.32800007,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,57,44,32,9,22,28,-12,2086.55322,12.5,13.0889416,3.125,0,1.5625,0.78125,0,0.78125,3.9798677,52,51,54,51,51,51,51,50,55,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4305.92627,4606.34,52.17178,34.1446075,16.7937851,2.53573775,100.137817,37.66073,11.9056015,19.7071724,36,9.1640625
10/10/2022 21:55:14,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.8,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,9,22,28,-12,2096.27319,13.0769253,12.5,0.78125,0.7692337,2.34375,0.78125,0,1.5625,3.97686362,60,60,60,52,51,51,52,54,61,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,1201.65417,1201.65417,57.0500526,39.4742622,16.1753082,2.93260264,100.137856,37.6967735,11.916996,19.6957779,36,9.1640625
10/10/2022 21:55:19,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.992000043,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,44,32,9,22,28,-12,2089.7832,9.375,11.71875,3.125,3.125,0,2.34375,0,2.34375,4.00390625,55,54,60,51,51,51,51,51,60,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,53.35192,34.88482,17.2230377,2.56630158,100.137856,37.7023468,11.9187584,19.6940155,36,9.1640625
10/10/2022 21:55:24,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.192,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,8.5,23,28,-12,2093.02319,10.9375,14.0384617,2.34375,0.78125,3.125,0.78125,0,2.34375,4.293871,52,51,52,51,51,57,52,51,57,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,57.03717,38.81411,16.9074116,2.723511,100.137817,37.6912727,11.9152565,19.6975174,36,9.1640625
10/10/2022 21:55:29,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.21600008,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,45,32,9,22,28,-12,2089.7832,13.0769253,14.02644,6.92307949,0.757575035,0,0,1.53846145,0.7692337,4.6364665,51,50,51,51,58,51,52,50,59,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,4606.337,53.7345352,35.22818,17.2735844,2.54483461,100.137756,37.6005974,11.8865929,19.726181,36,9.1640625
10/10/2022 21:55:34,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.992000043,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,8.5,23,28,-12,2093.02319,11.3869429,5.384612,3.8461566,0.7692337,0.7692337,0,1.538825,4.54545,3.53005528,51,49,50,50,49,50,51,50,55,801.1028,801.1028,801.1028,4606.341,4606.341,4606.341,4606.341,4606.341,47.9583244,29.5479336,17.3659439,2.21848464,100.137848,37.57632,11.8789177,19.7338562,36,9.1640625
10/10/2022 21:55:39,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.184,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,9,22,28,-12,2089.7832,11.5384579,9.230768,1.53846145,2.30768919,0,1.53846145,0.7692337,0.7692337,3.46153975,57,59,52,51,51,54,51,53,59,4606.34033,2903.99731,2903.99731,2903.99731,4606.34033,4606.34033,4606.34033,4606.34033,48.90706,30.38688,17.3934765,2.2122798,100.137833,37.56195,11.8743744,19.7384,36,9.1640625
10/10/2022 21:55:44,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.84800005,1.672,3.456,3.37600017,0.992000043,1.064,1.32800007,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,8.5,23,28,-12,2089.7832,10.9375,5.46875,3.125,0,0.7692337,1.5625,0,3.90625,3.22115421,51,49,50,50,49,50,50,49,54,4305.92773,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,49.4685631,31.0122375,17.3305378,2.2467072,100.137848,37.5754776,11.8786507,19.7341232,36,9.1640625
10/10/2022 21:55:49,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.840000033,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,9,22,28,-12,2080.12329,15.3846149,10.15625,2.34375,1.53846145,2.34375,1.5625,0,1.5625,4.36148071,59,57,59,51,53,52,52,51,59,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,1602.20532,52.8921967,34.461586,17.195013,2.5232265,100.137833,37.57012,11.8769569,19.735817,36,9.1640625
10/10/2022 21:55:54,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.11200011,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56,44,32,8.5,23,28,-12,2076.923,12.3076916,10.0000019,3.8942337,1.53846145,0.7692337,2.30768919,1.53846145,2.30768919,4.332936,54,56,64,52,51,51,52,50,64,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,4606.33936,52.91096,34.43217,17.2603931,2.53962731,100.137817,37.5703354,11.8770256,19.7357483,36,9.1640625
10/10/2022 21:55:59,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.0480001,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,9,22,28,-12,2073.73267,12.5,8.59375,1.5625,1.58730149,0.78125,0.78125,1.5625,0.78125,3.51872444,51,50,51,50,50,51,51,49,55,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,53.27031,34.7903748,17.222765,2.52565575,100.137856,37.5720978,11.8775826,19.7351913,36,9.1640625
10/10/2022 21:56:04,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.064,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,44,32,9,23,28,-12,2076.923,13.8461533,10.7575779,3.8461566,0,0,2.30768919,0.7692337,1.53846145,4.13315868,51,50,51,50,51,50,51,50,55,801.1027,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,53.21173,34.6949539,17.2521935,2.54030013,100.13784,37.57262,11.8777466,19.7350273,36,9.1640625
10/10/2022 21:56:09,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.984,1.672,3.456,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57.5,44,32,9,22,28,-12,2076.923,11.71875,14.0748978,4.712701,0,1.5625,0.7692337,0,0.78125,4.20241356,52,50,51,51,52,51,51,50,55,4606.342,4606.342,1201.6543,1201.6543,4606.342,4606.342,4606.342,4606.342,52.69948,34.316288,17.1943474,2.55056548,100.137863,37.57058,11.8771019,19.735672,36,9.1640625
10/10/2022 21:56:14,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.04000008,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,45,32,9,22,28,-12,2089.7832,14.6153812,10.15625,0.78125,2.30768919,0,1.53846145,0.793647766,1.5625,3.96940112,51,50,51,50,50,51,51,50,55,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,52.7120476,34.311306,17.18275,2.52904987,100.137825,37.5719032,11.8775215,19.7352524,36,9.1640625
10/10/2022 21:56:19,86.66667,60.7843132,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,9,22,28,-12,2086.55322,14.0625,14.0625,10.9623013,0,2.34375,4.724705,0,1.5625,5.96478,53,53,53,51,52,53,52,58,58,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,56.3474541,38.3361626,16.58359,2.863981,100.13784,37.5681267,11.8763275,19.7364464,36,9.1640625
10/10/2022 21:56:24,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.47200012,3.37600017,0.992000043,1.064,1.32800007,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57.5,45,32,9,22,28,-12,2089.7832,13.0769253,18.7379837,2.30768919,3.8461566,2.30768919,2.30768919,0,1.53846145,5.51533127,54,58,59,52,53,52,55,51,59,4606.34033,4606.34033,4606.34033,4606.34033,1201.65393,1602.20532,4606.34033,4606.34033,58.1904526,40.02683,16.7650738,2.85097551,100.137833,37.5681038,11.87632,19.736454,36,9.164078
10/10/2022 21:56:29,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.2,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,45,32,9,23,28,-12,2106.08423,13.28125,14.0625,3.8461566,0.7692337,2.34375,0.7692337,0,0,4.384017,54,58,53,52,52,52,52,57,58,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,56.60791,38.5870552,16.6619987,2.82950854,100.13784,37.56055,11.8739319,19.738842,36,9.164078
10/10/2022 21:56:34,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.04000008,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,45,32,8.5,23,28,-12,2102.80371,10.0120182,6.153846,3.90625,1.53846145,0,1.5625,0.7692337,3.125,3.383416,59,52,53,51,52,51,52,52,59,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,51.1245956,32.64096,17.32943,2.27316165,100.137848,37.56195,11.8743744,19.7384,36,9.164078
10/10/2022 21:56:39,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.808,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,57,45,32,8.5,23,28,-12,2106.08423,8.59375,8.4615345,1.53846145,0.7692337,0.7692337,0,0.7692337,4.615384,3.18960547,58,52,51,62,50,50,50,50,62,4606.341,4606.341,4305.92725,4606.341,4606.341,4606.341,4606.341,4606.341,47.67907,29.2211342,17.3490963,2.223731,100.137848,37.5604057,11.8738861,19.7388878,36,9.164078
10/10/2022 21:56:44,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,57,45,32,8.5,22,28,-12,2102.80371,12.5,4.76190472,1.5625,1.5625,2.34375,0,0,0.78125,2.93898582,57,55,52,51,52,55,51,50,58,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,51.1067467,32.8424873,17.051239,2.43072653,100.13784,37.6664124,11.9073982,19.7053757,36,9.164078
10/10/2022 21:56:49,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.04000008,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,45,32,9,22,28,-12,2106.08423,11.71875,6.92307949,3.076923,0.78125,1.53846145,0.7692337,0.78125,1.5504837,3.39242816,57,56,52,51,52,50,52,51,58,1201.654,1201.654,1201.654,4606.341,4606.341,4606.341,801.1027,4606.341,51.32529,33.07617,17.0436764,2.44926381,100.13784,37.6710243,11.9088554,19.7039185,36,9.164078
10/10/2022 21:56:54,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.8,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,44,32,8.5,22,28,-12,2106.08423,10.76923,3.90625,2.30768919,0.78125,0,1.5625,0,3.125,2.80649066,53,51,52,63,52,51,52,51,63,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,51.1300278,32.9337158,17.03433,2.43494678,100.13784,37.6726036,11.9093552,19.7034187,36,9.164078
10/10/2022 21:56:59,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.2,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,56.5,45,32,9,22,28,-12,2109.375,9.375,2.34375,3.125,0,2.34375,0.78125,0,0.78125,2.34375,50,49,51,50,51,50,51,50,56,4606.34229,3705.10132,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,49.58291,31.3549061,17.0204926,2.44056416,100.137871,37.6718559,11.9091187,19.7036552,36,9.164078
10/10/2022 21:57:04,87.84314,61.9607849,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.136,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,56.5,44,32,8.5,23,28,-12,2106.08423,9.848488,5.384612,0,0.7692337,3.79953384,0,0.7692337,0.7692337,2.66754627,55,59,51,51,51,52,51,56,57,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,52.032608,33.77318,17.0523834,2.46735168,100.137878,37.67125,11.9089279,19.703846,36,9.164078
10/10/2022 21:57:09,90.5882339,65.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.2,1.672,3.47200012,3.37600017,0.992000043,1.064,1.32800007,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,61.5,44,32,9,22,28,-12,2109.375,31.5384636,12.5,4.699898,0,0,3.125,0,4.76190472,7.078159,54,53,53,52,53,54,52,59,58,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,66.2254639,47.6736641,17.3192558,2.5816288,100.13784,37.6693726,11.9083328,19.7044411,36,9.164078
10/10/2022 21:57:14,88.62745,62.7451,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.2240001,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,59,45,32,9,22,28,-12,2136.076,14.6394253,13.28125,3.125,3.90625,2.34375,0,1.5625,5.46875,5.540866,61,59,55,54,53,53,53,52,61,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,61.1627426,43.3649864,16.3711872,2.939669,100.137848,37.5653419,11.8754463,19.7373276,36,9.164078
10/10/2022 21:57:19,89.8039246,63.92157,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.8,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,59.5,45,32,8.5,23,28,-12,2122.6416,13.8461533,10.76923,7.66934156,3.076923,3.076923,0.7692337,0,1.53846145,5.09328842,58,60,54,56,53,52,52,54,61,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,57.0245552,38.79239,17.0461,2.560456,100.13784,37.5820923,11.8807411,19.7320328,36,9.164078
10/10/2022 21:57:24,89.8039246,63.92157,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.21600008,1.672,3.47200012,3.37600017,0.992000043,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,59,45,32,9,23,28,-12,2136.076,15.3846149,12.3076916,5.384612,3.076923,2.30768919,2.30768919,0,0,5.096155,61,60,59,53,53,53,53,52,60,4606.33545,4606.33545,4606.33545,4606.33545,4606.33545,4606.33545,4606.33545,1201.65271,59.4747467,41.6364555,16.501133,2.7587688,100.137733,37.581234,11.88047,19.7323036,36,9.164078
10/10/2022 21:57:29,90.5882339,65.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.128,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,59,45,32,9,22,28,-12,2146.264,12.5,14.0625,4.6875,1.53846145,2.34375,0.78125,1.5625,2.34375,4.97746468,52,51,52,51,52,52,52,51,57,4606.341,4606.341,4606.341,4606.341,4606.341,1201.65417,1602.20557,4606.341,56.2486649,38.09838,16.8399277,2.71000028,100.137848,37.5750427,11.8785133,19.73426,36,9.164078
10/10/2022 21:57:34,93.3333359,67.84314,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.20800006,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,64,45,32,9,22,28,-12,2142.85718,22.65625,16.3100967,4.6875,13.8461533,4.615384,0.7692337,1.53846145,0.7692337,8.14904,56,66,65,54,55,54,54,53,66,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,67.60166,49.4844742,16.8174725,2.75932765,100.137863,37.5748024,11.878437,19.7343369,36,9.164078
10/10/2022 21:57:39,90.5882339,65.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,0.856000066,1.672,3.47200012,3.37600017,0.992000043,1.064,1.33600008,3.47200012,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,59,45,32,9,22,28,-12,2257.52515,15.3846149,7.69230747,6.92307949,1.53846145,0,1.53846145,0,0.7692337,4.23077345,61,57,62,53,54,53,53,53,63,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,57.5663948,39.16863,17.1485157,2.60103321,100.137825,37.5669937,11.8759689,19.736805,36,9.164078
10/10/2022 21:57:44,90.5882339,65.09804,61.9607849,61.9607849,30.19608,30.19608,61.9607849,1.21600008,1.672,3.456,3.37600017,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,60,45,32,8.5,23,28,-12,2216.74878,20.0240364,10.76923,8.4615345,0.7692337,1.53846145,0.7692337,0,1.53846145,5.483776,60,55,55,54,55,55,54,64,64,4606.33838,4606.33838,4606.33838,4606.33838,4606.33838,4606.33838,4606.33838,1201.65344,59.5798721,41.1433372,17.1254864,2.57526064,100.137787,37.56715,11.8760185,19.7367554,36,9.164078
