,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Memory","GPU Fan","Temperature","Used Space"
10/16/2022 16:11:05,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.24,1.664,3.456,3.36000013,0.968000054,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,79.5,62,46,9,23,28,-12,3154.20557,0.78125,5.432689,4.6875,1.5625,0.78125,16.40625,4.6875,2.34375,4.58533764,74,79,87,81,73,79,74,72,82,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,64.00554,62.7864265,0,1.79070675,100.137886,58.8632278,18.7600555,13.1105309,71,74,21,3710,1368,1986,0.737000048,86,8,63,47,10.9682617
10/16/2022 16:11:10,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.24,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,79.5,62,46,9,22,28,-12,3169.01416,1.5625,6.25,9.375,2.34375,0.78125,6.25,3.90625,1.5625,4.00390625,75,83,82,75,81,74,81,79,79,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,63.3341637,62.12144,0,1.80506706,100.137932,58.83978,18.7525826,13.1180038,69,72,21,3659,1326,1990,0.70600003,67,8,63,47,10.9682617
10/16/2022 16:11:15,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.248,1.664,3.456,3.36000013,0.984,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,79.5,62,46,9,22,28,-12,3176.4707,1.53846145,10.76923,2.30768919,1.53846145,2.30768919,13.0769253,0.7692337,0,4.038465,74,79,77,76,73,78,80,71,80,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,63.086628,61.87077,0,1.7886939,100.137917,58.88044,18.7655411,13.1050453,69,71,21,3570,1205,1982,0.725,68,8,61,47,10.9682846
10/16/2022 16:11:20,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.664,3.456,3.36000013,0.984,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,79.5,62,46,9,23,28,-12,3183.96216,2.34375,3.125,18.75,2.34375,1.5625,0,2.34375,0,3.80859375,75,75,77,79,84,82,80,77,84,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,65.41343,64.20249,0,1.81731594,100.137886,58.8737831,18.76342,13.1071663,68,71,20,3442,998,1982,0.737000048,51,6,59,47,10.9682846
10/16/2022 16:11:25,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.21600008,1.664,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,79.5,62,46,8.5,22,28,-12,3183.96216,1.53846145,28.46154,9.230768,3.076923,0.7692337,0,2.30768919,12.3076916,7.211542,72,79,78,74,72,73,77,72,80,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,62.55925,61.42055,0,1.73386586,100.137917,58.8465767,18.75475,13.1158371,67,69,18,3213,1016,1986,0.718000054,98,16,55,47,10.9682846
10/16/2022 16:11:30,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.664,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80,62,46,9,22,28,-12,3154.20557,0.78125,22.65625,3.90625,1.5625,6.25,2.34375,1.5625,13.28125,6.54296875,73,72,72,71,83,81,80,72,80,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,64.82541,63.6081,0,1.763471,100.137932,58.8470421,18.7548981,13.1156883,67,69,18,2988,920,1984,0.718000054,51,8,51,47,10.9682846
10/16/2022 16:11:35,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.664,81,62,46,9,22,28,-12,3154.20557,0.78125,21.875,7.8125,3.125,0.78125,4.6875,2.34375,11.71875,6.640625,74,82,84,72,80,81,76,78,80,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,67.6567459,66.5033951,0,1.77610993,100.137917,58.8482056,18.7552681,13.1153183,68,73,27,2696,1845,1996,0.70600003,88,17,46,47,10.9682846
10/16/2022 16:11:40,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.21600008,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81.5,62,46,8.5,22,28,-12,3176.4707,1.53846145,23.4375,9.375,2.34375,2.34375,3.125,3.8461566,2.34375,6.04417324,75,72,84,77,74,77,78,81,81,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,64.23873,63.13187,0,1.68727779,100.137917,58.84915,18.75557,13.1150169,68,72,25,2978,1418,1990,0.70600003,62,11,51,47,10.9682846
10/16/2022 16:11:45,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.664,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80,62,46,8.5,22,28,-12,3169.01416,2.34375,24.21875,8.59375,7.03125,0.78125,1.5625,1.5625,1.5625,5.95703125,73,71,84,72,81,80,76,71,80,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,61.9823761,60.8299026,0,1.65719175,100.137909,58.8625565,18.7598419,13.1107445,68,71,23,3134,1579,1986,0.8,80,12,54,47,10.9683
10/16/2022 16:11:50,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,8.5,22,28,-12,3183.96216,1.5625,22.65625,7.8125,4.6875,3.125,0.78125,3.90625,3.90625,6.0546875,73,81,76,72,75,81,82,73,82,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,64.5923157,63.445858,0,1.69332278,100.137917,58.8549461,18.7574158,13.1131706,68,75,27,3135,1843,1990,0.70600003,72,14,54,47,10.9683
10/16/2022 16:11:55,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.21600008,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,8.5,23,28,-12,3183.96216,2.34375,30.46875,6.25,7.03125,2.34375,3.125,1.5625,0.78125,6.73828125,73,81,78,83,71,74,71,71,83,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,64.4821243,63.3093071,0,1.70423877,100.1379,58.8597069,18.758934,13.1116524,69,72,23,3138,1607,1986,0.8,76,11,54,47,10.9683
10/16/2022 16:12:00,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.672,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,9,22,28,-12,3161.59253,1.53846145,29.2307682,8.4615345,3.8461566,3.8461566,0.7692337,2.272725,0.7692337,6.34178543,74,80,76,81,75,77,78,72,80,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,65.91584,64.7322845,0,1.74293184,100.137917,58.90172,18.7723236,13.0982628,69,74,27,3131,1282,1984,0.862000048,47,8,53,47,10.9683
10/16/2022 16:12:05,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.672,3.456,3.36000013,0.984,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,9,22,28,-12,3161.59253,2.30768919,23.84615,4.615384,5.384612,6.153846,1.53846145,5.384612,0,6.15385151,83,73,81,82,75,73,72,70,82,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,62.5150223,61.360363,0,1.64823365,100.1379,58.85704,18.7580833,13.1125031,69,70,22,3188,802,1986,0.737000048,26,4,54,47,10.9683
10/16/2022 16:12:10,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.664,3.456,3.36000013,0.984,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,62,46,9,22,28,-12,3154.20557,0.7692337,23.13702,5.384612,2.34375,7.03125,0.78125,2.34375,1.5504837,5.417669,73,82,76,74,74,82,81,72,81,4506.206,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,66.08714,64.9261551,0,1.73558831,100.137909,58.852726,18.75671,13.1138763,69,72,24,3179,1307,1984,0.756000042,59,10,54,47,10.9683
10/16/2022 16:12:15,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.21600008,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,62,46,9,22,28,-12,3161.59253,3.90625,15.625,5.46875,4.6274066,7.03125,2.34375,3.125,3.90625,5.75420856,74,72,77,73,76,83,77,77,81,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,63.8749733,62.77238,0,1.6989274,100.137909,58.8700638,18.7622337,13.1083527,69,73,22,3182,1686,1990,0.70600003,73,13,54,47,10.9690247
10/16/2022 16:12:20,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.9760001,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,8.5,22,28,-12,3176.4707,1.5625,22.3076935,4.6875,3.90625,7.8125,0,3.8461566,0.78125,5.61298132,75,81,76,79,75,79,83,81,81,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,64.8280258,63.65043,0,1.7359612,100.137894,58.86829,18.76167,13.1089172,70,73,26,3183,1803,1984,0.87500006,89,15,54,47,10.9690247
10/16/2022 16:12:25,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.664,3.456,3.36000013,0.968000054,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80,62,46,9,22,28,-12,3169.01416,2.34375,21.09375,5.46875,0.78125,9.523809,0.793647766,2.36855149,0,5.296689,76,82,73,74,72,83,73,80,82,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,64.37339,63.1881256,0,1.72387159,100.137886,58.87315,18.7632179,13.1073685,69,74,27,3170,1820,1986,0.85,89,13,54,47,10.9690247
10/16/2022 16:12:30,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.1680001,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,62,46,8.5,23,28,-12,3183.96216,2.34375,18.75,7.03125,3.125,16.40625,0.78125,0.78125,2.34375,6.4453125,75,81,73,79,73,81,74,71,81,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,65.2292938,64.06043,0,1.75224185,100.1379,58.8710327,18.7625427,13.1080437,69,74,27,3336,1458,1990,0.70600003,57,11,57,47,10.9690247
10/16/2022 16:12:35,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.9760001,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,62,46,8.5,22,28,-12,3176.4707,0,14.6153812,6.92307949,9.230768,9.230768,3.8461566,2.30768919,0.7692337,5.865389,72,82,75,77,72,81,76,82,82,4606.34668,4606.34668,4606.34668,4606.34668,4606.34668,4606.34668,4606.34668,4606.34668,62.4590874,61.3081627,0,1.67699456,100.13797,58.8784637,18.7649117,13.1056747,68,69,14,3317,5,36,0.70600003,0,1,57,47,10.9690247
10/16/2022 16:12:40,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.24,1.664,3.456,3.36000013,0.9760001,1.056,1.32800007,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,9,22,28,-12,3161.59253,0,17.1875,3.90625,4.6875,8.717757,2.36855149,4.6875,0.793647766,5.29358959,73,81,74,77,76,75,82,73,82,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,65.35331,64.21138,0,1.711201,100.137894,58.88847,18.7681,13.1024857,70,74,26,3263,1785,1986,0.843000054,86,14,56,47,10.9690247
10/16/2022 16:12:45,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.24,1.664,3.456,3.36000013,0.9760001,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81.5,62,46,9,23,28,-12,3161.59253,4.6875,9.375,7.03125,6.32440472,9.375,2.34375,1.5625,3.90625,5.57570457,74,72,75,82,76,76,81,74,81,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,65.0903549,63.9054375,0,1.74263656,100.137917,58.88622,18.7673836,13.1032028,69,74,25,3267,1825,1986,0.862000048,86,17,56,47,10.9689178
10/16/2022 16:12:50,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.21600008,1.672,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,62,46,9,23,28,-12,3154.20557,1.53846145,23.84615,4.615384,5.384612,6.153846,2.30768919,3.076923,3.076923,6.25,74,77,75,74,75,79,85,83,83,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,64.7454147,63.5992546,0,1.72376585,100.137924,58.8821144,18.7660751,13.1045113,70,72,24,3443,1167,1988,0.793000042,43,7,59,47,10.9689178
10/16/2022 16:12:55,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,8.5,22,28,-12,3154.20557,4.6875,34.375,8.59375,0.78125,1.5625,3.125,1.5625,0,6.8359375,72,80,77,72,71,75,72,70,80,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,61.7834778,60.66635,0,1.70473063,100.137909,58.8851433,18.76704,13.1035461,69,72,24,3401,1338,1982,0.78700006,61,14,58,47,10.9689178
10/16/2022 16:13:00,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.672,3.456,3.36000013,0.968000054,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80,62,46,8.5,22,28,-12,3169.01416,2.34375,27.34375,2.34375,5.46875,8.59375,3.125,2.34375,3.90625,6.93359375,72,72,73,84,73,82,78,72,82,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,63.66487,62.5243568,0,1.71819007,100.137909,58.8994446,18.7715988,13.0989876,70,73,27,3386,1351,1982,0.837,52,12,58,47,10.9689178
10/16/2022 16:13:05,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.672,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,80,62,46,8.5,22,28,-12,3176.4707,0.78125,29.6875,9.375,4.6875,3.125,2.34375,0,0.78125,6.34765625,75,81,76,72,72,76,73,71,78,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,60.91901,59.7854919,0,1.67015743,100.137878,58.9098358,18.77491,13.0956764,69,72,24,3444,1292,1980,0.806000054,59,11,59,47,10.9689178
10/16/2022 16:13:10,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,9,22,28,-12,3176.4707,3.90625,25,4.6875,6.25,3.90625,3.90625,3.125,3.90625,6.8359375,75,79,81,81,73,73,77,80,81,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,64.9857,63.8573837,0,1.743053,100.137871,58.88727,18.76772,13.1028671,70,73,25,3441,1622,1988,0.818,76,17,59,47,10.9689178
10/16/2022 16:13:15,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.9760001,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80,62,46,9,22,28,-12,3176.4707,3.125,17.7524033,10.9375,2.34375,5.46875,15.625,2.31971145,1.5625,7.39182854,72,84,79,78,75,78,88,71,88,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,64.6914444,63.50532,0,1.74774265,100.137909,58.9007263,18.772007,13.0985794,70,76,31,3472,1784,1988,0.70600003,64,17,59,47,10.9689331
10/16/2022 16:13:20,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.24,1.672,3.456,3.36000013,0.984,1.056,1.33600008,3.456,0.528,0.536,0.480000019,0.904000044,1.27200007,1.672,81,62,46,8.5,22,28,-12,3154.20557,0,42.1875,0,0,2.34375,0,2.34375,3.125,6.25,76,82,73,76,78,81,80,73,80,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,67.3017654,66.10238,0,1.78091753,100.137917,58.894516,18.7700272,13.1005592,69,71,19,3541,1239,1988,0.718000054,74,9,61,47,10.9689331
10/16/2022 16:13:25,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.248,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80,62,46,9,22,28,-12,3154.20557,0,48.46154,2.30768919,0,0,0.7692337,0,1.5625,6.637621,79,80,79,75,75,78,77,82,82,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,64.2851257,63.1400452,0,1.73309112,100.137909,58.901062,18.7721138,13.0984726,69,72,25,3441,1579,1984,0.793000042,76,10,59,47,10.9689331
10/16/2022 16:13:30,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.24,1.672,3.456,3.36000013,0.9760001,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,62,46,9,22,28,-12,3161.59253,12.5,1.58730149,1.5625,0,0,0.78125,0.78125,1.5625,2.34684944,73,79,81,75,76,76,76,76,81,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,66.68096,65.50583,0,1.77401674,100.137909,58.89237,18.7693443,13.1012421,69,73,25,3356,1673,1984,0.837,81,11,57,47,10.9689331
10/16/2022 16:13:35,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.248,1.672,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,9,22,28,-12,3161.59253,9.375,6.27480125,2.34375,0,0,0,1.5625,1.5625,2.63981819,74,80,78,76,76,77,76,78,81,4606.344,4606.344,4506.206,4506.206,4606.344,4606.344,4606.344,4606.344,64.5928,63.45782,0,1.76494122,100.137917,58.9034767,18.7728844,13.097702,70,74,27,3523,1554,1980,0.918000042,57,7,60,47,10.9689331
10/16/2022 16:13:40,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.24,1.664,3.456,3.36000013,0.9760001,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,9,22,28,-12,3176.4707,3.90625,1.5625,1.5625,0,0,0.78125,1.5625,0,1.171875,74,78,77,81,82,77,82,71,82,4606.344,4606.344,4506.20654,4506.20654,4606.344,4506.20654,4606.344,4606.344,65.1463242,63.9959679,0,1.7482686,100.137917,58.90571,18.7735939,13.0969925,70,74,26,3480,1588,1982,0.812000036,76,11,60,47,10.9689331
10/16/2022 16:13:45,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.672,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,81,62,46,9,23,28,-12,3176.4707,11.71875,1.5625,3.125,0,0.78125,2.34375,0.78125,0,2.5390625,74,79,73,76,77,73,84,71,82,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,64.56593,63.3840752,0,1.76379752,100.137909,58.90166,18.7723045,13.0982819,69,71,20,3490,1304,1990,0.70600003,77,13,60,47,10.9689636
10/16/2022 16:13:50,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.672,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,9,23,28,-12,3176.4707,0.7692337,16.9230766,3.8461566,3.8461566,1.53846145,0.7692337,19.9999981,0.7692337,6.05769157,73,82,76,75,74,77,74,72,81,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,64.4631042,63.3450241,0,1.77228069,100.137917,58.9089851,18.77464,13.0959473,68,70,19,3415,1319,1984,0.743000031,79,17,58,47,10.9689636
10/16/2022 16:13:55,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.672,3.456,3.36000013,0.984,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,62,46,9,22,28,-12,3183.96216,3.96825075,21.3789711,3.174603,6.25,0.78125,3.174603,19.0352211,4.6875,7.80629539,74,82,73,73,73,78,84,76,84,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,4606.343,64.3578339,63.1535645,0,1.73582864,100.137894,58.90707,18.7740288,13.0965576,68,70,19,3202,1023,1988,0.70600003,57,10,55,47,10.9689636
10/16/2022 16:14:00,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.248,1.664,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,8.5,22,28,-12,3161.59253,3.8461566,14.0504837,6.060606,3.78787518,1.53846145,2.30768919,20.7692261,1.51515007,6.73445463,74,81,80,83,74,80,74,78,83,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,64.38787,63.22968,0,1.744323,100.137917,58.9326363,18.782177,13.0884094,68,69,18,2926,915,1990,0.70600003,58,11,50,47,10.9689636
10/16/2022 16:14:05,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.23200011,1.664,3.456,3.36000013,0.984,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80,62,46,8.5,22,28,-12,3161.59253,5.46875,20.3125,8.59375,2.34375,5.46875,2.34375,11.71875,2.34375,7.32421875,73,81,74,78,74,72,74,88,88,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,63.2308769,62.0735054,0,1.73380148,100.137909,58.9218063,18.7787247,13.0918617,67,69,18,2668,978,1982,0.718000054,61,13,46,47,10.9689636
10/16/2022 16:14:10,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,80.5,62,46,8.5,22,28,-12,3154.20557,3.125,21.5504761,2.34375,4.6875,5.46875,1.5625,12.5,0.78125,6.502402,73,82,78,74,74,77,76,81,81,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,63.7350273,62.6224861,0,1.74712789,100.137924,58.91687,18.777153,13.0934334,68,69,18,2344,902,1990,0.70600003,49,9,40,47,10.9689636
10/16/2022 16:14:15,100,100,75.68628,75.68628,30.19608,30.19608,75.68628,1.2240001,1.664,3.456,3.36000013,0.984,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81.5,62,46,9,22,28,-12,3154.20557,0.7692337,27.34375,3.125,5.396634,3.125,2.31971145,19.2427864,0,7.66526461,73,81,75,73,74,74,82,79,80,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,4606.34326,63.24545,62.0866356,0,1.72664249,100.137894,58.91285,18.7758713,13.0947151,68,69,18,2251,899,1982,0.718000054,75,12,38,48,10.9689941
