,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0,/hdd/2/load/0,/hdd/3/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","Memory","Used Memory","Available Memory","Temperature","Used Space","Used Space","Used Space","Used Space"
10/21/2022 15:29:47,3.90625,1.5625,0.78125,0,0,0,0,0,0.78125,,,,,,,,,,,,,,,,,,36.9189453,11.7662849,20.1043015,40,12.5359421,,,68.76281
10/21/2022 15:29:52,4.6875,13.28125,3.125,2.38095522,0.793647766,0.78125,1.53846145,0,3.32350731,,,,,,,,,,,,,,,,,,36.8683434,11.7501564,20.12043,40,12.5359421,,,68.76281
10/21/2022 15:29:57,3.90625,3.90625,2.34375,2.30768919,0,0,2.30768919,0,1.84645653,,,,,,,,,,,,,,,,,,36.66133,11.6841812,20.1864052,40,12.5359421,,,68.76281
10/21/2022 15:30:02,4.6875,7.91208744,6.153846,0.793647766,0,2.30768919,1.58730149,0,2.9302597,,,,,,,,,,,,,,,,,,36.7094,11.699501,20.1710854,40,12.5359421,,,68.76281
10/21/2022 15:30:07,6.262398,10.0000019,0.78125,1.5625,0,0.78125,0.793647766,0,2.5226295,,,,,,,,,,,,,,,,,,36.8901978,11.757122,20.1134644,40,12.5359421,,,68.76281
10/21/2022 15:30:12,8.606148,12.5,3.14980149,2.30768919,2.30768919,0.793647766,3.076923,7.14285374,4.98560047,,,,,,,,,,,,,,,,,,37.21443,11.8604584,20.010128,40,12.5359421,,,68.76281
10/21/2022 15:30:17,9.350962,26.1538448,9.33894,4.6875,0.78125,6.213939,4.615384,1.53846145,7.83504248,,,,,,,,,,,,,,,,,,36.8058472,11.73024,20.1403465,40,12.537384,,,68.77749
10/21/2022 15:30:22,4.6875,3.8461566,0.7692337,0,0,0.7692337,0,0,1.259017,,,,,,,,,,,,,,,,,,36.6451836,11.6790352,20.1915512,40,12.537384,,,68.77749
10/21/2022 15:30:27,5.481148,6.25,7.14285374,1.5625,0,0,0,0,2.55455971,,,,,,,,,,,,,,,,,,36.6853676,11.6918411,20.1787453,40,12.537384,,,68.77749
10/21/2022 15:30:32,5.46875,2.34375,1.58730149,2.34375,0,0.78125,0,0,1.56559944,,,,,,,,,,,,,,,,,,36.9106522,11.7636414,20.106945,40,12.537384,,,68.77749
10/21/2022 15:30:37,1.5625,1.58730149,1.5625,1.58730149,1.58730149,1.5504837,1.58730149,0.793647766,1.4772892,,,,,,,,,,,,,,,,,,36.9897346,11.7888451,20.0817413,40,12.537384,,,68.77749
10/21/2022 15:30:42,1.53846145,3.78787518,3.8461566,0.78125,0,0.78125,0.757575035,0.78125,1.53422356,,,,,,,,,,,,,,,,,,37.17879,11.8490982,20.0214882,40,12.537384,,,68.77749
10/21/2022 15:30:47,5.46875,13.49206,1.58730149,0.78125,0.78125,0,0.793647766,0,2.86303163,,,,,,,,,,,,,,,,,,36.9821663,11.7864342,20.0841522,40,12.5331879,,,68.79846
10/21/2022 15:30:52,7.0192337,19.53125,2.30768919,3.90625,4.6875,0.7692337,0,0.7692337,4.87380028,,,,,,,,,,,,,,,,,,36.9626961,11.7802277,20.0903587,40,12.5331879,,,68.79846
10/21/2022 15:30:57,3.125,15.3846149,9.230768,1.53846145,2.30768919,0.78125,1.53846145,0,4.23828363,,,,,,,,,,,,,,,,,,36.63764,11.6766319,20.1939545,40,12.5331879,,,68.79846
10/21/2022 15:31:02,5.4567337,17.1875,2.34375,0.78125,0.78125,0.78125,0.793647766,0,3.51567268,,,,,,,,,,,,,,,,,,36.62384,11.6722336,20.1983528,40,12.5331879,,,68.79846
10/21/2022 15:31:07,1.5625,0.7692337,0,0,0,0,0,0.7692337,0.387620926,,,,,,,,,,,,,,,,,,36.8488541,11.7439461,20.12664,40,12.5331879,,,68.79846
10/21/2022 15:31:12,8.59375,7.8125,11.71875,4.66422462,6.25,5.555558,2.34375,1.57489777,6.06417656,,,,,,,,,,,,,,,,,,37.1072121,11.8262863,20.0443,40,12.5331879,,,68.79846
10/21/2022 15:31:17,2.34375,3.8461566,1.5625,0,0.7692337,1.57489777,0,0.78125,1.359725,,,,,,,,,,,,,,,,,,37.1232643,11.8314018,20.0391846,40,12.5360031,,,68.8215256
10/21/2022 15:31:22,6.2379837,20.63492,10.7932682,2.38095522,0.793647766,0.7692337,0.7692337,0,5.29740429,,,,,,,,,,,,,,,,,,36.68362,11.6912842,20.1793022,40,12.5360031,,,68.8215256
10/21/2022 15:31:27,3.125,1.5625,0.78125,0,0.78125,1.5625,1.5625,0,1.171875,,,,,,,,,,,,,,,,,,36.7028046,11.6973991,20.1731873,40,12.5360031,,,68.8215256
10/21/2022 15:31:32,3.125,2.30768919,0.793647766,2.34375,0.78125,1.58730149,0,1.5625,1.562643,,,,,,,,,,,,,,,,,,36.80014,11.72842,20.1421661,40,12.5360031,,,68.8215256
10/21/2022 15:31:37,4.6875,12.6739922,7.118058,1.58730149,3.174603,1.53846145,0.793647766,0,3.94669771,,,,,,,,,,,,,,,,,,37.104126,11.8253021,20.0452843,40,12.5360031,,,68.8215256
10/21/2022 15:31:42,5.481148,17.4603157,9.387398,1.5625,0,2.33211517,1.57489777,0.793647766,4.82400656,,,,,,,,,,,,,,,,,,36.7688522,11.7184486,20.1521378,40,12.5360031,,,68.8215256
10/21/2022 15:31:47,3.125,3.90625,1.5625,0.78125,0,0.78125,0,0.793647766,1.36873722,,,,,,,,,,,,,,,,,,36.9789734,11.7854156,20.08517,40,12.5346069,,,68.8446
10/21/2022 15:31:52,3.125,4.6875,0,0,0,0,2.38095522,0,1.27418041,,,,,,,,,,,,,,,,,,36.9530449,11.777153,20.0934334,40,12.5346069,,,68.8446
10/21/2022 15:31:57,6.25,10.15625,1.5625,1.53846145,0.7692337,1.53846145,3.8942337,0,3.213644,,,,,,,,,,,,,,,,,,36.7319374,11.7066841,20.1639023,40,12.5346069,,,68.8446
10/21/2022 15:32:02,2.34375,5.384612,2.30768919,0,2.30768919,0,0.7692337,0,1.63912177,,,,,,,,,,,,,,,,,,36.84152,11.7416077,20.1289787,40,12.5346069,,,68.8446
10/21/2022 15:32:07,2.34375,16.40625,6.153846,1.5625,0,1.53846145,0,0.7692337,3.59675884,,,,,,,,,,,,,,,,,,36.9792137,11.7854919,20.0850945,40,12.5346069,,,68.8446
10/21/2022 15:32:12,5.46875,4.6875,4.6875,3.101343,0,2.35652924,0.78125,1.58730149,2.83377171,,,,,,,,,,,,,,,,,,37.1574,11.8422813,20.0283051,40,12.5346069,,,68.8446
10/21/2022 15:32:17,1.5625,13.8461533,2.34375,0.7692337,0.7692337,2.36855149,0.7692337,0,2.803582,,,,,,,,,,,,,,,,,,36.86518,11.7491493,20.1214371,40,12.5373993,,,68.85508
10/21/2022 15:32:22,0.7692337,3.8461566,0.7692337,0,0,0,0.7692337,0.7692337,0.8653879,,,,,,,,,,,,,,,,,,36.7897,11.7250938,20.1454926,40,12.5373993,,,68.85508
10/21/2022 15:32:27,2.30768919,20.3125,1.5625,0,1.51515007,0,1.51515007,0,3.40162516,,,,,,,,,,,,,,,,,,36.6721153,11.6876183,20.1829681,40,12.5373993,,,68.85508
10/21/2022 15:32:32,3.90625,5.555558,1.53846145,0,0,0.793647766,0,0.78125,1.57189369,,,,,,,,,,,,,,,,,,36.8225822,11.7355728,20.1350136,40,12.5373993,,,68.85508
10/21/2022 15:32:37,4.6875,10.9375,5.46875,3.94345522,3.174603,1.5625,2.35614777,3.125,4.406929,,,,,,,,,,,,,,,,,,36.8481255,11.7437134,20.126873,40,12.5373993,,,68.85508
10/21/2022 15:32:42,7.862103,7.7655673,12.6984119,5.46875,3.90625,3.858173,3.14980149,2.34375,5.88160133,,,,,,,,,,,,,,,,,,36.97257,11.7833748,20.0872116,40,12.5373993,,,68.85508
10/21/2022 15:32:47,3.125,3.90625,2.30768919,0.7692337,0,0.78125,0,0,1.36117935,,,,,,,,,,,,,,,,,,37.0643959,11.8126411,20.0579453,40,12.533226,,,68.87815
10/21/2022 15:32:52,4.6875,6.25,2.34375,0.78125,0.78125,0.78125,0,0.78125,2.05078125,,,,,,,,,,,,,,,,,,36.9505844,11.7763672,20.09422,40,12.533226,,,68.87815
10/21/2022 15:32:57,3.8461566,3.90625,5.46875,0.7692337,0.7692337,0.7692337,6.165862,0,2.71184444,,,,,,,,,,,,,,,,,,36.8228073,11.7356453,20.1349411,40,12.533226,,,68.87815
10/21/2022 15:33:02,4.6754837,15.8730145,0.7692337,10.15625,0,0.793647766,0,0,4.033452,,,,,,,,,,,,,,,,,,36.6173058,11.6701508,20.2004356,40,12.533226,,,68.87815
10/21/2022 15:33:07,4.6875,3.8461566,1.53846145,0,1.5625,0.7692337,0.78125,0,1.64814,,,,,,,,,,,,,,,,,,36.76332,11.7166862,20.1539,40,12.533226,,,68.87815
10/21/2022 15:33:12,2.34375,13.8461533,6.349206,2.34375,3.125,3.1129837,0,0.793647766,3.989315,,,,,,,,,,,,,,,,,,36.9895668,11.7887917,20.0817947,40,12.533226,,,68.87815
10/21/2022 15:33:17,7.69230747,15.625,2.30768919,5.46875,0,1.5625,0,0.78125,4.17969227,,,,,,,,,,,,,,,,,,36.8529129,11.7452393,20.1253471,40,12.533226,,,68.89702
10/21/2022 15:33:22,3.125,1.53846145,1.53846145,0,0,0,2.35614777,0,1.06976032,,,,,,,,,,,,,,,,,,36.93933,11.7727814,20.097805,40,12.533226,,,68.89702
10/21/2022 15:33:27,4.699898,2.34375,0.793647766,0.78125,1.5625,7.14285374,0.78125,0,2.26314664,,,,,,,,,,,,,,,,,,37.03184,11.8022652,20.0683212,40,12.533226,,,68.89702
10/21/2022 15:33:33,6.25,10.9375,6.995189,0,0,1.5625,3.8461566,2.35652924,3.99348736,,,,,,,,,,,,,,,,,,36.94018,11.7730522,20.0975342,40,12.533226,,,68.89702
10/21/2022 15:33:38,5.46875,6.153846,3.076923,0,0.78125,0,0.78125,0,2.03275084,,,,,,,,,,,,,,,,,,36.7878,11.7244873,20.1461,40,12.533226,,,68.89702
10/21/2022 15:33:43,2.34375,8.59375,0.793647766,0.78125,0,1.5625,0,0,1.75936222,,,,,,,,,,,,,,,,,,36.9053726,11.7619591,20.1086273,40,12.533226,,,68.89702
10/21/2022 15:33:48,6.935096,2.30768919,1.5625,3.03030014,0.7692337,0.78125,1.51515007,0.78125,2.21030712,,,,,,,,,,,,,,,,,,36.80622,11.7303581,20.1402283,40,12.5388107,,,68.9788055
10/21/2022 15:33:53,3.125,5.53075075,3.10096145,0,0,0,1.53846145,0.78125,1.759553,,,,,,,,,,,,,,,,,,36.8483162,11.7437744,20.126812,40,12.5388107,,,68.9788055
10/21/2022 15:33:58,2.34375,3.076923,0.78125,0.7692337,0,0,1.53846145,0,1.06370449,,,,,,,,,,,,,,,,,,36.9806976,11.785965,20.0846214,40,12.5388107,,,68.9788055
10/21/2022 15:34:03,7.4739933,13.4328365,7.56444931,0.7352948,1.47058964,0.757575035,0.7352948,0.757575035,4.115951,,,,,,,,,,,,,,,,,,36.8785973,11.7534256,20.11716,40,12.5388107,,,68.9788055
10/21/2022 15:34:08,6.25,3.174603,0,0,0,0.793647766,0,0.78125,1.3749361,,,,,,,,,,,,,,,,,,36.8475533,11.74353,20.1270561,40,12.5388107,,,68.9788055
10/21/2022 15:34:13,10.2058525,7.8125,6.349206,7.88690472,7.936507,3.8942337,5.49355125,6.287205,6.98324442,,,,,,,,,,,,,,,,,,36.8472366,11.7434311,20.1271553,40,12.5388107,,,68.9788055
10/21/2022 15:34:18,3.90625,3.8461566,0.78125,0.7692337,0,1.5625,1.53846145,0,1.5504837,,,,,,,,,,,,,,,,,,36.8461723,11.7430916,20.1274948,40,12.5360031,,,68.93477
10/21/2022 15:34:23,5.46875,14.2857132,1.58730149,0,1.58730149,0.78125,0,0,2.96378732,,,,,,,,,,,,,,,,,,36.7536049,11.7135887,20.1569977,40,12.5360031,,,68.93477
10/21/2022 15:34:28,3.90625,2.30768919,4.6875,0,0.7692337,0.7692337,1.5625,0.7692337,1.84645653,,,,,,,,,,,,,,,,,,36.94912,11.7759018,20.0946846,40,12.5360031,,,68.93477
10/21/2022 15:34:33,4.615384,0,0,1.51515007,0.7692337,2.34375,0,0,1.155436,,,,,,,,,,,,,,,,,,37.09972,11.8238983,20.0466881,40,12.5360031,,,68.93477
10/21/2022 15:34:38,6.213939,19.8412666,6.92307949,6.177884,3.8461566,0,3.076923,0,5.759907,,,,,,,,,,,,,,,,,,37.2347946,11.8669472,20.00364,40,12.5360031,,,68.93477
10/21/2022 15:34:43,4.6754837,25.3846169,5.384612,0.793647766,2.38095522,2.30768919,0.78125,0,5.213535,,,,,,,,,,,,,,,,,,36.6696968,11.6868477,20.1837387,40,12.5360031,,,68.93477
10/21/2022 15:34:48,6.25,4.615384,1.5625,0.7692337,1.53846145,0,1.5625,0,2.037257,,,,,,,,,,,,,,,,,,36.8414078,11.7415733,20.1290131,40,12.533226,,,68.96203
10/21/2022 15:34:53,3.125,11.1111107,12.5,0.7692337,0,0,0.7692337,0.78125,3.63197923,,,,,,,,,,,,,,,,,,36.7970161,11.7274246,20.1431618,40,12.533226,,,68.96203
10/21/2022 15:34:58,7.03125,3.076923,1.5625,0,1.58730149,0.7692337,1.58730149,0,1.9518137,,,,,,,,,,,,,,,,,,36.93982,11.7729378,20.0976486,40,12.533226,,,68.96203
10/21/2022 15:35:03,3.8461566,13.28125,4.6875,3.10096145,2.30768919,0.78125,3.125,2.34375,4.18419838,,,,,,,,,,,,,,,,,,37.2364235,11.867466,20.00312,40,12.533226,,,68.96203
10/21/2022 15:35:08,6.25,10.3174572,9.26682949,0.7692337,0.7692337,0,0,0,3.42159271,,,,,,,,,,,,,,,,,,36.814167,11.7328911,20.1376953,40,12.533226,,,68.96203
10/21/2022 15:35:13,12.3076916,16.9230766,11.5384579,12.46394,11.71875,10.6876488,7.7524066,7.69230747,11.3855419,,,,,,,,,,,,,,,,,,37.1883163,11.8521347,20.0184517,40,12.533226,,,68.96203
10/21/2022 15:35:18,6.2379837,10.0000019,3.8461566,0.7692337,1.53846145,3.08893919,2.34375,0,3.478068,,,,,,,,,,,,,,,,,,37.17776,11.84877,20.0218163,40,12.5360336,,,68.97252
10/21/2022 15:35:23,3.125,3.90625,7.8125,0.7692337,1.53846145,0.78125,0,0,2.24158764,,,,,,,,,,,,,,,,,,36.66249,11.6845512,20.1860352,40,12.5360336,,,68.97252
10/21/2022 15:35:28,4.615384,7.8125,9.230768,2.34375,0,1.53846145,0.78125,0,3.2902658,,,,,,,,,,,,,,,,,,36.83425,11.7392921,20.1312943,40,12.5360336,,,68.97252
10/21/2022 15:35:33,7.043648,10.0000019,10.15625,2.34375,1.5625,1.53846145,0.793647766,0,4.179782,,,,,,,,,,,,,,,,,,36.9045143,11.7616844,20.108902,40,12.5360336,,,68.97252
10/21/2022 15:35:38,1.5625,0.7692337,3.14980149,1.53846145,0,0,2.30768919,1.58730149,1.36437416,,,,,,,,,,,,,,,,,,36.7068138,11.6986771,20.17191,40,12.5360336,,,68.97252
10/21/2022 15:35:43,3.125,6.349206,8.59375,0.793647766,1.58730149,0.78125,0,0,2.65377164,,,,,,,,,,,,,,,,,,36.8579178,11.7468338,20.1237526,40,12.5360336,,,68.97252
10/21/2022 15:35:48,3.125,3.174603,1.5625,0.793647766,0,0,2.38095522,0.78125,1.47724152,,,,,,,,,,,,,,,,,,36.780056,11.7220192,20.1485672,40,12.5332413,,,69.06269
10/21/2022 15:35:53,7.8125,13.28125,0.78125,0,0.78125,0.78125,3.125,0,3.3203125,,,,,,,,,,,,,,,,,,36.7839546,11.7232628,20.1473236,40,12.5332413,,,69.06269
10/21/2022 15:35:58,3.076923,11.5384579,12.2610683,10.76923,0,0.78125,0.7692337,2.272725,5.1836133,,,,,,,,,,,,,,,,,,36.70988,11.6996536,20.1709328,40,12.5332413,,,69.06269
10/21/2022 15:36:03,3.125,2.34375,0.7692337,0,1.5625,0,0,0,0.975060463,,,,,,,,,,,,,,,,,,36.7349777,11.707653,20.1629333,40,12.5332413,,,69.06269
10/21/2022 15:36:08,3.1129837,2.30768919,2.34375,0,0,3.076923,0,0,1.3551712,,,,,,,,,,,,,,,,,,36.5896568,11.6613388,20.2092476,40,12.5332413,,,69.06269
10/21/2022 15:36:13,3.90625,12.5,12.5,5.46875,3.076923,4.71230125,2.34375,3.90625,6.051779,,,,,,,,,,,,,,,,,,36.7728462,11.7197227,20.1508636,40,12.5332413,,,69.06269
10/21/2022 15:36:18,1.5625,6.349206,2.30768919,0,0.793647766,0,0.793647766,0,1.47584081,,,,,,,,,,,,,,,,,,36.83315,11.7389412,20.1316452,40,12.5346451,,,69.01446
10/21/2022 15:36:23,2.34375,11.71875,7.03125,8.59375,0.78125,0,3.125,0,4.19921875,,,,,,,,,,,,,,,,,,36.8549461,11.7458878,20.1246986,40,12.5346451,,,69.01446
10/21/2022 15:36:28,4.6875,17.96875,1.58730149,8.4615345,1.5625,5.46875,2.34375,3.125,5.65063953,,,,,,,,,,,,,,,,,,36.8285065,11.7374611,20.1331253,40,12.5346451,,,69.01446
10/21/2022 15:36:33,4.6875,1.58730149,8.497596,1.58730149,0,0.7692337,0,0,2.141118,,,,,,,,,,,,,,,,,,36.7061119,11.698452,20.1721344,40,12.5346451,,,69.01446
10/21/2022 15:36:38,3.125,1.5625,1.58730149,0,0,0.793647766,0,0,0.8835554,,,,,,,,,,,,,,,,,,36.6253281,11.6727066,20.19788,40,12.5346451,,,69.01446
10/21/2022 15:36:43,6.25,12.3076916,2.35652924,1.53846145,0.7692337,0.793647766,0.7692337,0,3.09810042,,,,,,,,,,,,,,,,,,36.74988,11.7124023,20.1581841,40,12.5346451,,,69.01446
10/21/2022 15:36:48,7.03125,9.375,4.76190472,4.74950075,8.730162,1.5625,6.349206,2.34375,5.61291,,,,,,,,,,,,,,,,,,36.69979,11.6964378,20.1741486,40,12.5346527,,,69.03333
10/21/2022 15:36:53,1.5625,3.90625,0.793647766,0,0.78125,0,3.125,0,1.271081,,,,,,,,,,,,,,,,,,36.6001549,11.6646843,20.2059021,40,12.5346527,,,69.03333
10/21/2022 15:36:58,2.34375,6.92307949,3.91941071,0.78125,1.53846145,1.58730149,0,0.7692337,2.23280787,,,,,,,,,,,,,,,,,,36.83406,11.7392311,20.1313553,40,12.5346527,,,69.03333
10/21/2022 15:37:03,3.90625,6.92307949,0.7692337,1.58730149,1.58730149,0.7692337,0,0,1.94280148,,,,,,,,,,,,,,,,,,36.63416,11.6755219,20.1950645,40,12.5346527,,,69.03333
10/21/2022 15:37:08,1.5625,1.5625,0.78125,0,1.5625,0,0,0,0.68359375,,,,,,,,,,,,,,,,,,36.8194122,11.7345619,20.1360245,40,12.5346527,,,69.03333
10/21/2022 15:37:13,1.53846145,6.060606,2.30768919,1.51515007,1.51515007,0.757575035,0,0.757575035,1.80653334,,,,,,,,,,,,,,,,,,37.00983,11.79525,20.0753365,40,12.5346527,,,69.03333
10/21/2022 15:37:18,4.6875,13.28125,1.53846145,1.58730149,1.58730149,1.5504837,1.58730149,0,3.22744846,,,,,,,,,,,,,,,,,,36.63628,11.6761971,20.19439,40,12.5388031,,,69.04591
10/21/2022 15:37:23,3.90625,3.90625,19.2427864,2.30768919,0,1.5504837,0.78125,0,3.96183729,,,,,,,,,,,,,,,,,,36.6480331,11.6799431,20.1906433,40,12.5388031,,,69.04591
10/21/2022 15:37:28,3.8942337,0,3.076923,0,0.7692337,0.78125,0.78125,0,1.16286278,,,,,,,,,,,,,,,,,,36.6465836,11.6794815,20.1911049,40,12.5388031,,,69.04591
10/21/2022 15:37:33,4.615384,4.615384,0.7692337,0,0.7692337,1.53846145,0,0,1.53846145,,,,,,,,,,,,,,,,,,36.80238,11.7291336,20.1414528,40,12.5388031,,,69.04591
10/21/2022 15:37:38,5.46875,2.38095522,0,3.125,1.58730149,0.793647766,0.793647766,0,1.76866055,,,,,,,,,,,,,,,,,,37.0571938,11.8103447,20.0602417,40,12.5388031,,,69.04591
10/21/2022 15:37:43,7.0192337,7.03125,0.793647766,3.858173,0,2.34375,0.78125,0.7692337,2.82456875,,,,,,,,,,,,,,,,,,36.7214661,11.7033463,20.16724,40,12.5388031,,,69.04591
10/21/2022 15:37:48,1.53846145,3.8461566,1.53846145,0.78125,0,0.7692337,1.5625,0,1.25451088,,,,,,,,,,,,,,,,,,36.94819,11.7756042,20.0949821,40,12.5332108,,,69.07317
10/21/2022 15:37:53,4.71230125,2.30768919,1.53846145,4.6875,0.78125,1.5504837,2.35614777,0.78125,2.339387,,,,,,,,,,,,,,,,,,36.8529472,11.7452507,20.1253357,40,12.5332108,,,69.07317
10/21/2022 15:37:58,7.776439,7.8125,4.6875,2.30768919,0.7692337,2.34375,0.7692337,5.46875,3.99189,,,,,,,,,,,,,,,,,,36.9241066,11.7679291,20.1026573,40,12.5332108,,,69.07317
10/21/2022 15:38:03,1.5625,3.174603,0,1.58730149,0,0.7692337,0,0,0.886702538,,,,,,,,,,,,,,,,,,37.03972,11.8047752,20.0658112,40,12.5332108,,,69.07317
10/21/2022 15:38:08,2.34375,5.46875,1.5625,0.78125,0,0,0,0,1.26953125,,,,,,,,,,,,,,,,,,36.9217339,11.7671738,20.1034126,40,12.5332108,,,69.07317
10/21/2022 15:38:13,1.5625,2.38095522,3.174603,0.7692337,0.7692337,0.793647766,0,0,1.18126869,,,,,,,,,,,,,,,,,,37.14499,11.8383255,20.03226,40,12.5332108,,,69.07317
10/21/2022 15:38:18,6.22596169,14.84375,8.59375,0,2.38095522,0,0,0,4.00555134,,,,,,,,,,,,,,,,,,36.8816147,11.7543869,20.1162,40,12.5388031,,,69.0857544
10/21/2022 15:38:23,0.78125,1.53846145,0,0,0,0.793647766,0,0,0.389170647,,,,,,,,,,,,,,,,,,36.8942642,11.758419,20.1121674,40,12.5388031,,,69.0857544
10/21/2022 15:38:28,3.90625,1.58730149,0,1.5625,1.5625,0,0.78125,0,1.17497444,,,,,,,,,,,,,,,,,,37.0182076,11.79792,20.0726662,40,12.5388031,,,69.0857544
10/21/2022 15:38:33,4.6754837,12.5,9.350962,1.5625,0.78125,2.30768919,1.5625,0.7692337,4.18870449,,,,,,,,,,,,,,,,,,37.1675644,11.84552,20.0250664,40,12.5388031,,,69.0857544
10/21/2022 15:38:38,3.125,2.34375,1.5625,0,0.793647766,1.58730149,0.78125,0.793647766,1.37338638,,,,,,,,,,,,,,,,,,36.83607,11.739872,20.1307144,40,12.5388031,,,69.0857544
10/21/2022 15:38:43,6.262398,7.14285374,0.793647766,0,1.53846145,2.38095522,0.7692337,0,2.36094,,,,,,,,,,,,,,,,,,36.9666328,11.7814827,20.0891037,40,12.5388031,,,69.0857544
10/21/2022 15:38:48,3.90625,4.6875,0.78125,0.78125,0.78125,0,1.53846145,0,1.55949593,,,,,,,,,,,,,,,,,,36.9935875,11.7900734,20.080513,40,12.5346222,,,69.11302
10/21/2022 15:38:54,6.262398,13.28125,7.03125,0.793647766,0.793647766,0.7692337,1.5625,0.78125,3.90939713,,,,,,,,,,,,,,,,,,36.9407425,11.7732315,20.0973549,40,12.5346222,,,69.11302
10/21/2022 15:38:58,2.34375,5.46875,1.5625,0,0,1.5625,0.7692337,0.78125,1.560998,,,,,,,,,,,,,,,,,,36.980793,11.7859955,20.08459,40,12.5346222,,,69.11302
10/21/2022 15:39:03,2.30768919,6.25,0.78125,1.53846145,9.230768,3.1129837,0,0,2.90264487,,,,,,,,,,,,,,,,,,36.9103279,11.7635384,20.107048,40,12.5346222,,,69.11302
10/21/2022 15:39:08,3.125,2.30768919,3.125,0.793647766,0.793647766,0,0.793647766,0,1.36733055,,,,,,,,,,,,,,,,,,36.9549141,11.7777481,20.0928383,40,12.5346222,,,69.11302
10/21/2022 15:39:13,8.48557949,17.1875,9.2427845,10.15625,1.5625,3.125,1.5504837,2.34375,6.70673275,,,,,,,,,,,,,,,,,,37.0227928,11.7993813,20.0712051,40,12.5346222,,,69.11302
10/21/2022 15:39:19,3.90625,3.96825075,1.58730149,1.5625,0,0,0,0,1.37803555,,,,,,,,,,,,,,,,,,36.9033775,11.761322,20.1092644,40,12.5360031,,,69.1319
10/21/2022 15:39:24,3.125,10.76923,2.30768919,0.793647766,0,1.53846145,0.7692337,0,2.41290927,,,,,,,,,,,,,,,,,,36.79285,11.7260971,20.14449,40,12.5360031,,,69.1319
10/21/2022 15:39:29,4.6875,11.5384579,3.076923,0,0,0.793647766,0,4.6875,3.098005,,,,,,,,,,,,,,,,,,36.7568321,11.7146187,20.1559677,40,12.5360031,,,69.1319
10/21/2022 15:39:34,6.25,3.125,1.5504837,1.53846145,1.53846145,0,0,0,1.75030231,,,,,,,,,,,,,,,,,,37.0416565,11.8053932,20.0651932,40,12.5360031,,,69.1319
10/21/2022 15:39:39,1.5625,3.125,0,3.174603,0.793647766,0,0,0,1.08196735,,,,,,,,,,,,,,,,,,37.1093445,11.8269653,20.0436211,40,12.5360031,,,69.1319
10/21/2022 15:39:44,3.90625,4.699898,11.5628834,0.7692337,0,0.793647766,1.53846145,1.5625,3.10410857,,,,,,,,,,,,,,,,,,36.9820023,11.7863808,20.0842056,40,12.5360031,,,69.1319
10/21/2022 15:39:49,2.34375,4.76190472,6.349206,0,0.793647766,0.78125,0,0,1.87872052,,,,,,,,,,,,,,,,,,37.131546,11.8340416,20.0365448,40,12.5360184,,,69.1507645
10/21/2022 15:39:54,4.6875,2.30768919,1.53846145,3.90625,0,0,1.53846145,1.53846145,1.93960667,,,,,,,,,,,,,,,,,,36.8520851,11.744976,20.12561,40,12.5360184,,,69.1507645
10/21/2022 15:39:59,4.6875,1.5625,2.30768919,0.78125,0.78125,2.35614777,0,0,1.55954361,,,,,,,,,,,,,,,,,,36.9497223,11.7760925,20.0944939,40,12.5360184,,,69.1507645
10/21/2022 15:40:04,7.0192337,5.46875,2.34375,3.88221145,2.34375,1.53846145,0.7692337,2.30768919,3.209138,,,,,,,,,,,,,,,,,,36.8384438,11.7406273,20.12996,40,12.5360184,,,69.1507645
10/21/2022 15:40:09,3.90625,3.8461566,0.7692337,0,0,0,0.78125,0,1.16286278,,,,,,,,,,,,,,,,,,37.0089569,11.7949715,20.0756149,40,12.5360184,,,69.1507645
10/21/2022 15:40:14,3.90625,3.125,3.08893919,0.78125,0,3.14980149,1.5625,1.58730149,2.15013027,,,,,,,,,,,,,,,,,,37.53198,11.9616623,19.9089241,40,12.5360184,,,69.1507645
10/21/2022 15:40:19,2.34375,0.793647766,1.58730149,0,0,0,0.793647766,0,0.689792633,,,,,,,,,,,,,,,,,,36.9495659,11.7760429,20.0945435,40,12.5360489,,,69.16754
