,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Memory","GPU Fan","Temperature","Used Space","Used Space"
10/23/2022 21:53:15,90.5882339,65.09804,68.62745,68.62745,30.19608,30.19608,68.62745,1.128,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,61,53,38,8.5,23,28,-12,2209.49268,0,0.78125,0,0.78125,0,0,0,0,0.1953125,60,60,61,59,60,61,60,59,61,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,32.37073,31.3623161,0,1.03390646,100.137833,54.49442,17.367691,14.5028954,59,59,6,2080,113,848,0.70600003,12,3,35,42,14.2478714,69.58275
10/23/2022 21:53:20,92.94118,67.84314,68.62745,68.62745,30.19608,30.19608,68.62745,1,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,61,54,38,8.5,23,28,-12,2276.55981,0.78125,0,1.53846145,0.793647766,6.349206,0,0,0,1.18281841,62,58,61,59,60,60,60,60,62,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,33.1702423,32.1154671,0,1.13828874,100.137848,54.4551125,17.3551636,14.5154228,58,58,6,2418,499,610,0.718000054,18,4,41,42,14.2478714,69.58275
10/23/2022 21:53:25,97.6470642,72.54902,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.664,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,68,54,38,8.5,23,28,-12,2253.75635,4.6875,14.0625,3.90625,0.78125,2.34375,0,0,0.78125,3.3203125,62,76,62,62,61,64,61,60,68,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,44.1940155,43.1867867,0,1.22403836,100.137848,54.4494629,17.353363,14.5172234,57,57,6,2548,58,628,0.718000054,10,1,43,42,14.2478714,69.58275
10/23/2022 21:53:30,95.29412,70.98039,68.62745,68.62745,30.19608,30.19608,68.62745,1.03200006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62,54,38,8.5,23,28,-12,2284.264,0,9.278846,0,6.177884,0.78125,0,0,0,2.02974677,59,59,60,59,59,59,59,59,60,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,36.0019226,35.0134621,0,1.07834625,100.137856,53.9459343,17.1928864,14.6777,56,56,5,2482,18,588,0.718000054,2,1,42,42,14.2478714,69.58275
10/23/2022 21:53:35,95.68628,71.76471,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,54,38,8.5,23,28,-12,2250,1.58730149,11.71875,0.78125,0.78125,0.78125,1.5625,0,0.78125,2.24919319,60,59,60,59,59,60,60,60,60,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,35.01057,33.97477,0,1.159719,100.13784,53.634552,17.093647,14.7769394,55,55,4,2292,31,804,0.70600003,4,1,39,42,14.2478714,69.58275
10/23/2022 21:53:40,94.90196,69.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,0.960000038,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,62,54,38,8.5,23,28,-12,2238.806,2.34375,5.46875,1.53846145,1.5625,0,0.78125,0,0.78125,1.55949593,59,59,60,59,59,59,59,59,60,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,31.96671,30.9661121,0,1.01503658,100.137833,53.58687,17.07845,14.7921371,54,55,5,2293,15,720,0.70600003,1,1,39,42,14.2478714,69.58275
10/23/2022 21:53:45,95.29412,70.19608,68.62745,68.62745,30.19608,30.19608,68.62745,0.968000054,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,64.5,54,38,8.5,23,28,-12,2213.11475,0,7.03125,2.34375,2.34375,0.78125,0,0,0.78125,1.66015625,59,60,60,58,59,59,59,59,60,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,32.6003761,31.5837116,0,1.03582585,100.137833,53.5851936,17.0779152,14.7926712,54,55,5,2289,19,826,0.70600003,0,0,39,42,14.2479019,69.5827
10/23/2022 21:53:50,96.86275,71.37255,68.62745,68.62745,30.19608,30.19608,68.62745,0.984,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64,54,38,8.5,23,28,-12,2209.49268,0,6.9711566,1.5625,3.125,0.78125,3.125,0,0,1.94561481,59,59,59,58,58,59,59,58,60,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,35.4318581,34.3853149,0,1.1700747,100.137848,53.54969,17.0666,14.8039856,53,53,4,2288,26,654,0.70600003,2,1,39,42,14.2479019,69.5827
10/23/2022 21:53:55,95.68628,70.5882339,68.62745,68.62745,30.19608,30.19608,68.62745,1.23200011,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,65.5,54,38,8.5,23,28,-12,2238.806,0.78125,11.71875,1.5625,0,1.5625,0.78125,0.78125,0.78125,2.24609375,61,61,61,72,60,61,61,59,72,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,38.606617,37.60569,0,1.14503181,100.13784,53.4921074,17.0482483,14.8223381,52,53,5,2288,23,992,0.70600003,3,1,39,42,14.2479019,69.5827
10/23/2022 21:54:00,100,75.68628,68.62745,68.62745,30.19608,30.19608,68.62745,1.20800006,1.664,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,74,53,38,8.5,22,28,-12,2224.05273,1.58730149,25.3968239,3.150183,1.57489777,10.3174572,7.936507,1.57489777,0,6.44226074,62,72,63,62,61,62,61,62,72,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,48.07328,46.9464836,0,1.54575622,100.137848,53.23575,16.9665451,14.9040413,52,52,5,2293,12,672,0.70600003,1,1,39,42,14.2479019,69.5827
10/23/2022 21:54:06,100,94.1176453,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,73.5,54,38,8.5,22,28,-12,2463.50366,5.303031,13.6363621,3.78787518,5.30302525,4.54545,15.1515121,0,2.272725,6.25000572,76,63,63,62,62,63,62,61,75,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,50.6175842,49.5018463,0,1.40433073,100.137825,54.3372269,17.3175926,14.5529938,51,52,5,2289,5,142,0.718000054,0,1,39,42,14.2479019,69.5827
10/23/2022 21:54:10,94.90196,69.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,1.064,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,63,54,38,8.5,23,28,-12,2532.833,0,5.4567337,0,0,0,1.5625,0,0,0.8774042,60,59,61,59,59,60,60,60,61,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,32.5902252,31.5809784,0,1.02948916,100.137856,54.4079742,17.3401413,14.5304451,52,52,6,2286,69,936,0.70600003,11,1,39,42,14.2479019,69.5827
10/23/2022 21:54:15,94.90196,69.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64.5,54,38,8.5,23,28,-12,2238.806,0,4.6875,0.78125,0.78125,1.5625,0.78125,0,0,1.07421875,60,59,60,60,59,60,60,59,60,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,31.7517624,30.7472057,0,1.01114821,100.137833,54.418045,17.34335,14.5272369,51,51,4,2293,36,720,0.70600003,5,1,39,42,14.2479553,69.58275
10/23/2022 21:54:20,94.90196,69.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,1.136,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,54,38,8.5,23,28,-12,2231.405,0.78125,7.03125,3.90625,0,1.53846145,1.5625,0,0,1.85246468,59,59,60,59,60,60,60,59,61,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,33.60624,32.6049957,0,1.12702858,100.13784,54.429615,17.3470383,14.5235481,50,50,4,2287,28,826,0.70600003,2,1,39,42,14.2479553,69.58275
10/23/2022 21:54:25,92.15687,66.6666641,68.62745,68.62745,30.19608,30.19608,68.62745,0.952,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64.5,54,38,8.5,23,28,-12,2235.09937,1.53846145,4.615384,0,0.78125,0,1.53846145,0.7692337,0.78125,1.25300884,60,60,60,62,61,61,61,60,62,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,30.9028244,29.88411,0,0.9977819,100.137833,54.4734726,17.3610153,14.5095711,50,50,5,2289,29,852,0.70600003,2,1,39,42,14.2479553,69.58275
10/23/2022 21:54:30,92.15687,66.6666641,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,64.5,54,38,8.5,22,28,-12,2227.72266,0,8.59375,0.78125,0.78125,0.78125,0,0,0,1.3671875,60,59,60,59,59,60,59,58,60,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,30.9773312,29.97599,0,1.00067782,100.13784,54.4519043,17.3541412,14.5164452,50,50,4,2289,45,220,0.70600003,6,3,39,42,14.2479553,69.58275
10/23/2022 21:54:35,92.94118,67.45098,68.62745,68.62745,30.19608,30.19608,68.62745,0.992000043,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,65,54,38,8.5,23,28,-12,2257.52515,0,7.03125,0.78125,4.6875,0.78125,0.78125,0,0,1.7578125,61,60,61,60,61,60,60,59,61,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,33.83429,32.7964935,0,1.13100827,100.137856,54.4641151,17.3580322,14.5125542,49,50,4,2289,6,46,0.70600003,0,1,39,42,14.2479553,69.58275
10/23/2022 21:54:40,94.90196,73.3333359,68.62745,68.62745,30.19608,30.19608,68.62745,0.992000043,1.672,3.456,3.36000013,0.984,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,63,54,38,8.5,23,28,-12,2272.72729,1.5625,3.90625,0.78125,0,0,0.78125,0.78125,0,0.9765625,60,61,60,60,60,60,60,59,61,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,37.3074379,36.269207,0,1.1079787,100.137848,54.4617653,17.3572845,14.5133018,50,50,5,0,24,744,0.70600003,2,1,0,42,14.2479553,69.58275
10/23/2022 21:54:45,94.90196,70.5882339,68.62745,68.62745,30.19608,30.19608,68.62745,1.11200011,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,65,54,38,8.5,23,28,-12,2227.72266,0.78125,7.03125,1.5625,0,0.78125,0.78125,0.78125,1.5625,1.66015625,61,60,60,60,60,61,60,59,61,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,38.89632,37.81025,0,1.18119156,100.137848,54.56455,17.3900414,14.480545,50,50,5,0,7,554,0.70600003,0,0,0,42,14.2479782,69.58275
10/23/2022 21:54:50,92.94118,70.98039,68.62745,68.62745,30.19608,30.19608,68.62745,1.128,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62,54,38,8,23,28,-12,2257.52515,0.78125,6.25,0,0,0,0.78125,3.125,0.78125,1.46484375,59,59,60,59,58,59,60,58,60,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,29.8342552,28.8286228,0,1.00210822,100.13784,54.5155067,17.3744125,14.4961739,50,50,2,0,0,16,0.006,0,1,0,42,14.2479782,69.58275
10/23/2022 21:54:55,90.19608,64.31373,68.62745,68.62745,30.19608,30.19608,68.62745,0.776,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,60,53,38,8,23,28,-12,2180.937,0.793647766,0.78125,0,0,0,0.78125,0,0.78125,0.392174721,73,58,59,59,59,59,59,58,70,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,4606.34,25.5598583,24.6312046,0,0.825455368,100.137825,54.5299454,17.3790131,14.4915733,50,50,2,0,0,18,0.006,0,1,0,42,14.2479782,69.58275
10/23/2022 21:55:00,91.76471,66.27451,68.62745,68.62745,30.19608,30.19608,68.62745,1.2240001,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,61,53,38,8.5,23,28,-12,2170.418,0,3.90625,1.5625,0,0,0,0,0,0.68359375,61,72,61,61,61,61,60,61,72,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,36.0230331,35.0217934,0,1.08242249,100.137833,54.58236,17.3957176,14.4748688,51,51,6,0,15,1118,0.70600003,1,0,0,42,14.2479782,69.58275
10/23/2022 21:55:05,97.6470642,85.4902,68.62745,68.62745,30.19608,30.19608,68.62745,0.984,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,63.5,54,38,8.5,23,28,-12,2468.00732,3.125,6.25,0,1.5625,0,3.125,0.78125,0.7692337,1.951623,60,59,60,60,60,60,61,60,61,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,39.37978,38.2759857,0,1.25313616,100.13784,54.6969528,17.43224,14.4383469,50,51,2,0,0,16,0.006,0,1,0,42,14.2479782,69.58275
10/23/2022 21:55:10,97.6470642,83.52941,68.62745,68.62745,30.19608,30.19608,68.62745,1.03200006,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,63,54,38,8.5,23,28,-12,2335.64014,0.78125,9.375,1.5625,0.78125,0,2.34375,1.5625,0,2.05078125,61,61,61,60,60,60,61,59,61,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,38.8061829,37.8314323,0,1.08456314,100.13784,54.565052,17.3902016,14.4803848,50,51,5,0,28,908,0.718000054,3,0,0,42,14.2479782,69.58275
10/23/2022 21:55:15,90.98039,65.09804,68.62745,68.62745,30.19608,30.19608,68.62745,0.8,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,59.5,54,38,8,23,28,-12,2276.55981,0,4.6875,0,0,0,0,0,0.78125,0.68359375,58,58,58,57,58,58,59,57,59,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,22.7713032,21.81694,0,0.756166458,100.137848,54.02392,17.21774,14.6528473,50,50,2,0,0,16,0.006,0,1,0,42,14.2480011,69.58272
10/23/2022 21:55:20,97.2549057,83.52941,68.62745,68.62745,30.19608,30.19608,68.62745,1.23200011,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,64.5,54,38,8,23,28,-12,2596.15381,1.5625,7.8125,1.5625,3.125,0,1.5625,2.34375,1.5625,2.44140625,63,62,64,61,62,62,62,60,64,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,47.4070168,46.2914276,0,1.39319742,100.137856,53.96091,17.1976585,14.6729279,51,51,2,0,0,16,0.006,0,1,0,42,14.2480011,69.58272
10/23/2022 21:55:25,98.0392151,81.9607849,68.62745,68.62745,30.19608,30.19608,68.62745,1.20800006,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67.5,54,38,8.5,23,28,-12,2311.6438,3.174603,11.8799572,3.90625,3.90625,3.174603,3.125,3.13739777,5.46875,4.72159958,68,69,69,67,68,66,74,67,74,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,54.667408,53.5341377,0,1.4783299,100.137833,53.8181534,17.15216,14.7184258,51,52,7,0,498,1954,0.70600003,18,1,0,42,14.2480011,69.58272
10/23/2022 21:55:30,95.68628,85.8823547,68.62745,68.62745,30.19608,30.19608,68.62745,1.09600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,63,54,38,8.5,23,28,-12,2800.82983,0.78125,8.59375,0.78125,0.78125,0.78125,0,0,0,1.46484375,62,62,64,60,61,62,63,60,64,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,34.6779366,33.682354,0,1.02675176,100.137856,53.2522545,16.9718056,14.8987808,51,52,5,0,61,1198,0.70600003,10,1,0,42,14.2480011,69.58272
10/23/2022 21:55:35,97.6470642,81.9607849,68.62745,68.62745,30.19608,30.19608,68.62745,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,64.5,54,38,8.5,23,28,-12,2518.65674,5.46875,11.71875,0.78125,0,0,2.34375,0,0,2.5390625,62,63,61,62,61,62,62,60,63,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,40.5905,39.54584,0,1.21835577,100.137856,53.17133,16.9460144,14.924572,51,51,2,0,46,40,0.70600003,5,2,0,42,14.2480011,69.58272
10/23/2022 21:55:40,98.0392151,84.70589,68.62745,68.62745,30.19608,30.19608,68.62745,1.09600008,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,70,54,38,8,23,28,-12,2397.86865,1.5625,9.375,0.78125,0.78125,3.90625,2.34375,0,0,2.34375,65,63,65,64,83,65,64,66,83,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,50.1104279,49.0856628,0,1.30344129,100.137848,53.17546,16.94733,14.9232559,51,52,4,0,62,1098,0.70600003,9,1,0,42,14.2480011,69.58272
10/23/2022 21:55:46,100,80.39216,68.62745,68.62745,30.19608,30.19608,68.62745,1.23200011,1.672,3.456,3.36000013,0.992000043,1.064,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,74,54,38,8.5,23,28,-12,2662.722,3.125,8.59375,7.8125,10.15625,0,4.6875,0.78125,0.78125,4.4921875,64,72,70,63,72,77,63,61,77,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,49.35182,48.2473373,0,1.53507674,100.137856,52.74994,16.8117142,15.0588722,51,52,2,0,12,26,0.718000054,0,1,0,42,14.2468262,69.58268
10/23/2022 21:55:50,100,93.7254944,68.62745,68.62745,30.19608,30.19608,68.62745,1.256,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,81,55,38,8.5,22,28,-12,2571.42847,2.34375,17.96875,10.9375,11.71875,1.5504837,8.59375,3.174603,7.8125,8.012509,67,66,67,66,69,66,79,66,79,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,4606.34229,65.04912,64.00369,0,1.55331457,100.137871,53.5785866,17.07581,14.7947769,51,52,3,0,52,42,0.70600003,5,2,0,42,14.2468262,69.58268
10/23/2022 21:55:55,98.82353,89.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,1.136,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,66,55,38,8.5,23,28,-12,2909.48267,1.5625,7.8125,0.78125,1.5625,0,0,0.78125,0,1.5625,63,65,63,62,63,62,62,63,65,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,39.00199,38.0012741,0,1.10474539,100.137848,53.89788,17.17757,14.6930161,51,52,2,0,22,32,0.70600003,3,2,0,42,14.2468262,69.58268
10/23/2022 21:56:00,99.60784,89.8039246,68.62745,68.62745,30.19608,30.19608,68.62745,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,68.5,55,38,8.5,23,28,-12,2626.45923,0,5.46875,4.6875,1.5625,0,0,0,0,1.46484375,63,63,64,62,62,62,62,62,64,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,40.35764,39.3328934,0,1.17345226,100.137833,53.8709946,17.1690025,14.7015839,52,52,3,0,11,26,0.718000054,1,1,0,42,14.2468262,69.58268
10/23/2022 21:56:05,98.82353,83.92157,68.62745,68.62745,30.19608,30.19608,68.62745,1.09600008,1.672,3.456,3.36000013,0.992000043,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67,55,38,8.5,23,28,-12,2376.7605,3.90625,7.03125,0,0.78125,0,0,1.5625,4.6875,2.24609375,63,63,63,62,62,63,61,62,63,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,42.00989,41.0256653,0,1.2556901,100.137848,53.8383675,17.1586037,14.7119827,52,52,4,0,497,944,0.718000054,22,3,0,42,14.2468262,69.58268
10/23/2022 21:56:10,98.0392151,82.7451,68.62745,68.62745,30.19608,30.19608,68.62745,1.144,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66.5,55,38,8.5,23,28,-12,2441.22974,3.90625,5.46875,0,0.78125,0,0,0,0,1.26953125,62,62,63,62,61,62,62,64,64,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,38.22209,37.1934052,0,1.0948348,100.137833,53.840786,17.1593742,14.7112122,53,53,4,0,497,1562,0.70600003,21,3,0,42,14.2468262,69.58268
10/23/2022 21:56:15,97.6470642,77.64706,68.62745,68.62745,30.19608,30.19608,68.62745,1.2,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67,55,38,8.5,23,28,-12,2280.40552,4.6875,3.125,0,0,0.78125,0,0.7692337,0,1.170373,62,61,61,61,61,61,61,62,62,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,38.9478455,37.92958,0,1.11939061,100.13784,53.8628922,17.16642,14.7041664,52,52,2,0,15,24,0.70600003,0,1,0,42,14.2467346,69.58275
10/23/2022 21:56:20,97.6470642,80,68.62745,68.62745,30.19608,30.19608,68.62745,1.2240001,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67.5,55,38,8.5,23,28,-12,2303.75415,0.793647766,7.936507,0,3.96825075,0,9.523809,0,0,2.77777314,62,62,64,62,61,62,61,61,64,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,37.8171272,36.78429,0,1.17683208,100.13784,53.8438148,17.16034,14.710247,51,52,2,0,24,38,0.70600003,2,2,0,42,14.2467346,69.58275
