,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0,/hdd/2/load/0,/hdd/3/load/0
10/22/2022 04:18:08,0.78125,0,0,0,0,0,1.53846145,0,0.289964676,,,,,,,,,,,,,,,,,,39.9322281,12.726635,19.1439514,40,14.1753922,,,69.5826645
10/22/2022 04:18:13,2.3317337,7.03125,3.8461566,3.8461566,1.5625,3.076923,0.7692337,1.5504837,3.00180912,,,,,,,,,,,,,,,,,,40.1081047,12.7826881,19.0878983,40,14.1753922,,,69.5826645
10/22/2022 04:18:18,0.78125,0,0.7692337,1.58730149,0,0,0,0,0.3922224,,,,,,,,,,,,,,,,,,39.99909,12.7479439,19.1226425,40,14.1753922,,,69.5826645
10/22/2022 04:18:23,0.78125,0,0,0,0,0,0,0,0.09765625,,,,,,,,,,,,,,,,,,39.9782524,12.7413025,19.1292839,40,14.1753922,,,69.5826645
10/22/2022 04:18:28,1.5625,0.78125,1.5625,0,0.793647766,0,0,0,0.5874872,,,,,,,,,,,,,,,,,,39.98117,12.7422333,19.1283531,40,14.1753845,,,69.5826645
10/22/2022 04:18:33,1.53846145,0,0.793647766,0,0,2.34375,0.7692337,0,0.68063736,,,,,,,,,,,,,,,,,,40.0255775,12.7563858,19.1142,40,14.1753845,,,69.5826645
10/22/2022 04:18:38,0.7692337,0,0,2.30768919,0,0.7692337,0.757575035,0,0.5754709,,,,,,,,,,,,,,,,,,39.9985962,12.7477875,19.1227989,40,14.1753845,,,69.5826645
10/22/2022 04:18:43,0.78125,0,3.076923,0,2.38095522,0,0,0,0.779891,,,,,,,,,,,,,,,,,,40.0261154,12.7565575,19.1140289,40,14.1753845,,,69.5826645
10/22/2022 04:18:48,0.78125,1.58730149,1.5625,0,2.34375,1.58730149,0,0.793647766,1.08196735,,,,,,,,,,,,,,,,,,39.96518,12.7371368,19.13345,40,14.1753845,,,69.5826645
10/22/2022 04:18:53,1.5625,2.34375,0,0,0,0.793647766,0,0,0.5874872,,,,,,,,,,,,,,,,,,39.9881,12.744442,19.1261444,40,14.1753845,,,69.5826645
10/22/2022 04:18:58,2.28438377,0,0,0,0,0.757575035,0,0,0.380241871,,,,,,,,,,,,,,,,,,40.0146828,12.7529144,19.117672,40,14.1753769,,,69.5826645
10/22/2022 04:19:03,1.5625,0,0,0,0.793647766,0,0.793647766,0,0.393724442,,,,,,,,,,,,,,,,,,40.0384178,12.760479,19.1101074,40,14.1753769,,,69.5826645
10/22/2022 04:19:08,0.78125,0,0,0,0.7692337,0,0,0,0.193810463,,,,,,,,,,,,,,,,,,39.9859352,12.7437515,19.1268349,40,14.1753769,,,69.5826645
10/22/2022 04:19:13,0.78125,0.7692337,0,0.7692337,0,0,0.793647766,0,0.389170647,,,,,,,,,,,,,,,,,,40.0600471,12.7673721,19.1032143,40,14.1753769,,,69.5826645
10/22/2022 04:19:18,1.5625,0,0.78125,0.793647766,0,1.58730149,0,0.793647766,0.689792633,,,,,,,,,,,,,,,,,,40.03363,12.7589531,19.1116333,40,14.1753769,,,69.5826645
10/22/2022 04:19:23,0.78125,1.5625,0.793647766,0,1.5625,0,0,0,0.5874872,,,,,,,,,,,,,,,,,,40.2140961,12.8164673,19.05412,40,14.1753769,,,69.5826645
10/22/2022 04:19:28,1.57489777,0,1.5625,0,2.34375,0,0,0,0.6851435,,,,,,,,,,,,,,,,,,40.1339951,12.7909393,19.0796471,40,14.1753616,,,69.5826645
10/22/2022 04:19:33,1.5625,0,0,0.78125,0,0.78125,0.793647766,0,0.489830971,,,,,,,,,,,,,,,,,,40.15627,12.7980385,19.0725479,40,14.1753616,,,69.5826645
10/22/2022 04:19:38,0.78125,0,0.78125,2.38095522,0,0,0.78125,0,0.590586662,,,,,,,,,,,,,,,,,,40.19415,12.810112,19.0604744,40,14.1753616,,,69.5826645
10/22/2022 04:19:43,1.5625,0,0,1.5625,0,0.78125,0,0,0.48828125,,,,,,,,,,,,,,,,,,40.1349754,12.7912521,19.0793343,40,14.1753616,,,69.5826645
10/22/2022 04:19:48,0.7692337,0.78125,0,0.78125,3.125,0.78125,0,0,0.779747963,,,,,,,,,,,,,,,,,,40.2172279,12.8174667,19.05312,40,14.1753616,,,69.5826645
10/22/2022 04:19:53,0.78125,0,0,0.78125,1.5625,0.78125,0,0,0.48828125,,,,,,,,,,,,,,,,,,40.14905,12.7957382,19.0748482,40,14.1753616,,,69.5826645
10/22/2022 04:19:58,3.125,0.78125,0.78125,0,0.78125,0,0.78125,0,0.78125,,,,,,,,,,,,,,,,,,40.2241821,12.8196831,19.0509033,40,14.1753616,,,69.5826645
10/22/2022 04:20:03,3.834498,8.4615345,5.303031,4.592073,3.125,1.53846145,3.882575,2.30768919,4.130614,,,,,,,,,,,,,,,,,,40.1549034,12.7976036,19.0729828,40,14.1753616,,,69.5826645
10/22/2022 04:20:08,0.78125,0,0,0,0.7692337,0,0.7692337,0,0.289964676,,,,,,,,,,,,,,,,,,40.21104,12.8154945,19.0550919,40,14.1753616,,,69.5826645
10/22/2022 04:20:13,2.34375,0.78125,2.38095522,3.125,0.7692337,0,0,0,1.17502213,,,,,,,,,,,,,,,,,,40.3960876,12.87447,18.9961166,40,14.1753616,,,69.5826645
10/22/2022 04:20:18,0.78125,0,0,0,0,0.7692337,0,0,0.193810463,,,,,,,,,,,,,,,,,,40.25055,12.8280869,19.0425,40,14.1753616,,,69.5826645
10/22/2022 04:20:23,0.78125,0,0,1.5625,0.793647766,0,0,0,0.392174721,,,,,,,,,,,,,,,,,,40.2280235,12.8209076,19.0496788,40,14.1753616,,,69.5826645
10/22/2022 04:20:28,0.78125,2.34375,0,0.78125,0,0,0,0,0.48828125,,,,,,,,,,,,,,,,,,40.1969872,12.8110161,19.05957,40,14.1753845,,,69.5826645
10/22/2022 04:20:33,0.78125,0.78125,3.076923,0.78125,0,0.78125,0,0,0.775241852,,,,,,,,,,,,,,,,,,40.1397629,12.792778,19.0778084,40,14.1753845,,,69.5826645
10/22/2022 04:20:38,0.78125,0,0.7692337,0.78125,0,0.793647766,1.56288147,0,0.586032867,,,,,,,,,,,,,,,,,,40.2518463,12.8284988,19.0420876,40,14.1753845,,,69.5826645
10/22/2022 04:20:43,1.5625,1.5625,0,1.58730149,0,0,0.7692337,0.793647766,0.7843971,,,,,,,,,,,,,,,,,,40.1696243,12.8022957,19.06829,40,14.1753845,,,69.5826645
10/22/2022 04:20:48,2.36855149,0,1.5625,0.7692337,0,0.7692337,0,0,0.6836891,,,,,,,,,,,,,,,,,,40.1170578,12.7855415,19.0850449,40,14.1753845,,,69.5826645
10/22/2022 04:20:53,0.78125,0.793647766,1.53846145,0,0,0,0,0,0.389170647,,,,,,,,,,,,,,,,,,40.1663,12.8012352,19.0693512,40,14.1753845,,,69.5826645
10/22/2022 04:20:58,1.5625,0,0,0.793647766,0,0.793647766,1.53846145,0,0.586032867,,,,,,,,,,,,,,,,,,40.2038841,12.8132133,19.057373,40,14.1753769,,,69.5826645
10/22/2022 04:21:03,0.78125,0.7692337,0,0,0,0.7692337,0.7692337,0.7692337,0.4822731,,,,,,,,,,,,,,,,,,40.21365,12.8163261,19.05426,40,14.1753769,,,69.5826645
10/22/2022 04:21:08,0.78125,0,0,0.78125,0.793647766,1.58730149,0,0.793647766,0.5921364,,,,,,,,,,,,,,,,,,40.179348,12.8053932,19.0651932,40,14.1753769,,,69.5826645
10/22/2022 04:21:13,0.78125,0.78125,2.38095522,1.58730149,0,0,0,0,0.691342354,,,,,,,,,,,,,,,,,,40.2220535,12.8190041,19.0515823,40,14.1753769,,,69.5826645
10/22/2022 04:21:18,0.7692337,0,0.7692337,0,0.78125,0.757575035,0.757575035,0,0.4793644,,,,,,,,,,,,,,,,,,40.19689,12.8109856,19.0596,40,14.1753769,,,69.5826645
10/22/2022 04:21:23,1.5625,0.793647766,0,0,1.58730149,0,0.793647766,0.793647766,0.691342354,,,,,,,,,,,,,,,,,,40.2201157,12.8183861,19.0522,40,14.1753769,,,69.5826645
10/22/2022 04:21:28,2.34375,0,0,0,0.78125,0.78125,0,0.78125,0.5859375,,,,,,,,,,,,,,,,,,40.18488,12.8071556,19.06343,40,14.1753769,,,69.5826645
10/22/2022 04:21:33,1.5625,0.78125,2.30768919,0,0,0,0,0.78125,0.679087639,,,,,,,,,,,,,,,,,,40.20854,12.8146973,19.05589,40,14.1753769,,,69.5826645
10/22/2022 04:21:38,0.78125,2.38095522,2.34375,0.793647766,0.78125,1.58730149,1.58730149,0.793647766,1.381135,,,,,,,,,,,,,,,,,,40.2414322,12.82518,19.0454063,40,14.1753769,,,69.5826645
10/22/2022 04:21:43,0.78125,0,0,0,0,0,0.7692337,0.78125,0.2914667,,,,,,,,,,,,,,,,,,40.222496,12.8191452,19.0514412,40,14.1753769,,,69.5826645
10/22/2022 04:21:48,0.78125,0.7692337,1.5625,1.53846145,0,0,0,0,0.5814314,,,,,,,,,,,,,,,,,,40.1749535,12.8039932,19.0665932,40,14.1753769,,,69.5826645
10/22/2022 04:21:53,0.78125,2.38095522,2.30768919,0.793647766,0.793647766,0,0,0,0.882148743,,,,,,,,,,,,,,,,,,40.24107,12.8250656,19.04552,40,14.1753769,,,69.5826645
10/22/2022 04:21:59,1.5625,2.38095522,2.34375,2.38095522,0,0,0,0,1.08351707,,,,,,,,,,,,,,,,,,40.22308,12.8193321,19.0512543,40,14.1753845,,,69.5826645
10/22/2022 04:22:04,0.78125,0.78125,0,0,0,0,0,0.78125,0.29296875,,,,,,,,,,,,,,,,,,40.1899033,12.8087578,19.0618286,40,14.1753845,,,69.5826645
10/22/2022 04:22:09,0.78125,0,0,2.38095522,1.5625,1.5625,0,0,0.785899162,,,,,,,,,,,,,,,,,,40.2333527,12.8226051,19.0479813,40,14.1753845,,,69.5826645
10/22/2022 04:22:13,2.34375,1.5625,0,0,0.78125,0.78125,0.78125,0,0.78125,,,,,,,,,,,,,,,,,,40.25231,12.8286476,19.0419388,40,14.1753845,,,69.5826645
10/22/2022 04:22:19,0.78125,0.793647766,0,0,0.793647766,0,0.78125,0,0.393724442,,,,,,,,,,,,,,,,,,40.2423058,12.8254585,19.0451279,40,14.1753845,,,69.5826645
10/22/2022 04:22:24,1.5625,0,0,0.793647766,0,0,0,0,0.294518471,,,,,,,,,,,,,,,,,,40.29289,12.8415794,19.029007,40,14.1753845,,,69.5826645
10/22/2022 04:22:29,0.78125,0.78125,0.793647766,0,0,0,0,0,0.294518471,,,,,,,,,,,,,,,,,,40.18053,12.8057709,19.0648155,40,14.1753845,,,69.5826645
10/22/2022 04:22:34,5.420673,35.0000038,17.96875,12.878788,6.92307949,9.848488,7.657343,7.575756,12.9091148,,,,,,,,,,,,,,,,,,40.5038834,12.9088249,18.9617615,40,14.1753845,,,69.5826645
10/22/2022 04:22:39,12.5,46.937,21.875,13.8461533,10.3174572,21.7307682,16.57986,19.3269253,20.3891449,,,,,,,,,,,,,,,,,,40.80932,13.0061684,18.864418,40,14.1753845,,,69.5826645
10/22/2022 04:22:44,1.53846145,0,0,0.7692337,1.51515007,2.30768919,1.53846145,0,0.958627462,,,,,,,,,,,,,,,,,,40.51761,12.9132,18.957386,40,14.1753845,,,69.5826645
10/22/2022 04:22:49,5.505955,3.1129837,3.14980149,3.90625,3.076923,5.46875,5.506718,3.125,4.10654545,,,,,,,,,,,,,,,,,,40.10978,12.7832222,19.0873642,40,14.1753845,,,69.5826645
10/22/2022 04:22:54,0.78125,0.78125,0,0,0,0,0,1.5625,0.390625,,,,,,,,,,,,,,,,,,40.1197281,12.7863922,19.0841942,40,14.1753845,,,69.5826645
10/22/2022 04:22:59,3.10096145,8.4615345,1.53846145,3.1129837,1.53846145,2.30768919,3.07765,0.7692337,2.98837423,,,,,,,,,,,,,,,,,,40.2172546,12.8174744,19.053112,40,14.1753845,,,69.5826645
10/22/2022 04:23:04,0.78125,1.57489777,0,0.7692337,1.5625,1.53846145,2.30768919,0.7692337,1.16291046,,,,,,,,,,,,,,,,,,40.2042427,12.8133278,19.0572586,40,14.1753845,,,69.5826645
10/22/2022 04:23:09,0.78125,0.793647766,1.53846145,0.7692337,2.38095522,0,0,0,0.7829428,,,,,,,,,,,,,,,,,,40.2015228,12.8124619,19.0581245,40,14.1753845,,,69.5826645
10/22/2022 04:23:14,3.076923,3.03030014,0,0,1.53846145,0,0.78125,0.78125,1.1510253,,,,,,,,,,,,,,,,,,40.29284,12.8415642,19.0290222,40,14.1753845,,,69.5826645
10/22/2022 04:23:19,0.78125,0,0,0,0.78125,0.7692337,0,0,0.2914667,,,,,,,,,,,,,,,,,,40.2403641,12.8248405,19.0457458,40,14.1753845,,,69.5826645
10/22/2022 04:23:24,0.78125,0,1.53846145,0.78125,0,0.78125,0,0,0.485277176,,,,,,,,,,,,,,,,,,40.22161,12.8188629,19.0517235,40,14.1753845,,,69.5826645
10/22/2022 04:23:29,0.78125,0,1.53846145,2.38095522,0,0.793647766,0,0.793647766,0.7859945,,,,,,,,,,,,,,,,,,40.2091827,12.8149033,19.0556831,40,14.1753922,,,69.5826645
10/22/2022 04:23:34,0.78125,0.793647766,0.793647766,0,1.53846145,0,0,0,0.488376617,,,,,,,,,,,,,,,,,,40.2137947,12.8163719,19.0542145,40,14.1753922,,,69.5826645
10/22/2022 04:23:39,0.78125,0,2.34375,0,0,0,0,0,0.390625,,,,,,,,,,,,,,,,,,40.2275467,12.820755,19.0498314,40,14.1753922,,,69.5826645
10/22/2022 04:23:44,0.78125,0.7692337,0,0,0,0,0.78125,0,0.2914667,,,,,,,,,,,,,,,,,,40.17768,12.804863,19.0657234,40,14.1753922,,,69.5826645
10/22/2022 04:23:49,0.78125,0.793647766,2.34375,1.53846145,0,0,0.78125,0,0.779795647,,,,,,,,,,,,,,,,,,40.16065,12.7994347,19.0711517,40,14.1753922,,,69.5826645
10/22/2022 04:23:54,0.78125,2.38095522,1.5625,1.53846145,0,1.5625,0,0,0.9782076,,,,,,,,,,,,,,,,,,40.2278,12.8208351,19.0497513,40,14.1753922,,,69.5826645
10/22/2022 04:23:59,0.78125,0.78125,1.5625,1.5625,0,0.78125,0,0.78125,0.78125,,,,,,,,,,,,,,,,,,40.1914825,12.8092613,19.0613251,40,14.1753922,,,69.5826645
10/22/2022 04:24:04,0.78125,0.793647766,0,0,0,0,0,0,0.196862221,,,,,,,,,,,,,,,,,,40.21044,12.8153038,19.0552826,40,14.1753922,,,69.5826645
10/22/2022 04:24:09,0.78125,0,0,0.7692337,0,0,0,0,0.193810463,,,,,,,,,,,,,,,,,,40.172596,12.8032417,19.0673447,40,14.1753922,,,69.5826645
10/22/2022 04:24:14,2.31971145,1.5625,2.34375,1.5625,0,0.78125,0.78125,0,1.16887093,,,,,,,,,,,,,,,,,,40.15712,12.7983093,19.0722771,40,14.1753922,,,69.5826645
10/22/2022 04:24:19,0.78125,0,1.58730149,0,0,0,0.7692337,0,0.3922224,,,,,,,,,,,,,,,,,,40.1603279,12.7993317,19.0712547,40,14.1753922,,,69.5826645
10/22/2022 04:24:24,0.78125,1.58730149,2.38095522,0.7692337,0,0,0,0,0.6898403,,,,,,,,,,,,,,,,,,40.1832962,12.8066521,19.0639343,40,14.1753922,,,69.5826645
10/22/2022 04:24:29,2.30768919,0,2.30768919,0.78125,2.30768919,0.78125,0,0,1.06069446,,,,,,,,,,,,,,,,,,40.15674,12.7981873,19.0724,40,14.1753922,,,69.5826645
10/22/2022 04:24:34,0.78125,1.5625,0,1.5625,0,1.53846145,0,0,0.6805897,,,,,,,,,,,,,,,,,,40.1242371,12.78783,19.082756,40,14.1753922,,,69.5826645
10/22/2022 04:24:39,0.7692337,0,0.7692337,0.7692337,0,0,0.7692337,0,0.384616852,,,,,,,,,,,,,,,,,,40.16502,12.800827,19.06976,40,14.1753922,,,69.5826645
10/22/2022 04:24:44,0.7692337,2.30768919,0.7692337,0,0,0.7692337,0,0,0.5769253,,,,,,,,,,,,,,,,,,40.15207,12.7967,19.0738869,40,14.1753922,,,69.5826645
10/22/2022 04:24:49,0.7692337,3.076923,1.51515007,0,0,0.7692337,0,0.7692337,0.8624673,,,,,,,,,,,,,,,,,,40.166584,12.8013268,19.06926,40,14.1753922,,,69.5826645
10/22/2022 04:24:54,0.7692337,0,0.7692337,0.7692337,0.7692337,0,0,0,0.384616852,,,,,,,,,,,,,,,,,,40.16375,12.8004227,19.0701637,40,14.1753922,,,69.5826645
10/22/2022 04:24:59,0.78125,0,0,0.78125,0,0,0,0,0.1953125,,,,,,,,,,,,,,,,,,40.2438354,12.8259468,19.04464,40,14.1753845,,,69.5826645
10/22/2022 04:25:04,2.34375,1.53846145,1.53846145,1.58730149,0,0.793647766,0,1.58730149,1.17361546,,,,,,,,,,,,,,,,,,40.186264,12.8075981,19.0629883,40,14.1753845,,,69.5826645
10/22/2022 04:25:09,0.78125,1.53846145,2.34375,3.125,0,0.78125,0,0.78125,1.16887093,,,,,,,,,,,,,,,,,,40.21482,12.8167,19.0538864,40,14.1753845,,,69.5826645
10/22/2022 04:25:14,2.31971145,0,2.30768919,2.34375,0.78125,2.34375,0,0,1.26202106,,,,,,,,,,,,,,,,,,40.41232,12.8796425,18.9909439,40,14.1753845,,,69.5826645
10/22/2022 04:25:19,1.5625,0,1.5625,0,0,0,0,0,0.390625,,,,,,,,,,,,,,,,,,40.2186279,12.8179131,19.0526733,40,14.1753845,,,69.5826645
10/22/2022 04:25:24,0.78125,0,1.58730149,0,0,0,0,0,0.2960682,,,,,,,,,,,,,,,,,,40.20465,12.8134575,19.0571289,40,14.1753845,,,69.5826645
10/22/2022 04:25:29,0.78125,1.5625,1.5625,0.78125,0.78125,0.78125,0.78125,0,0.87890625,,,,,,,,,,,,,,,,,,40.2159157,12.8170471,19.05354,40,14.1754456,,,69.5826645
10/22/2022 04:25:34,0.78125,1.53846145,0,0,0,0,0.78125,0,0.387620926,,,,,,,,,,,,,,,,,,40.22612,12.8203011,19.0502853,40,14.1754456,,,69.5826645
10/22/2022 04:25:39,0.7692337,1.53846145,0.78125,0.757575035,0,0.757575035,0,0.757575035,0.670218468,,,,,,,,,,,,,,,,,,40.28921,12.8404083,19.0301781,40,14.1754456,,,69.5826645
10/22/2022 04:25:44,1.53846145,2.34375,0,1.5625,0,0,3.125,0,1.07121468,,,,,,,,,,,,,,,,,,40.2517853,12.82848,19.0421066,40,14.1754456,,,69.5826645
10/22/2022 04:25:49,0.78125,0,0,0,0,0,0.793647766,0,0.196862221,,,,,,,,,,,,,,,,,,40.2561874,12.8298836,19.0407028,40,14.1754456,,,69.5826645
10/22/2022 04:25:54,4.615384,12.3076916,12.4038458,10.90144,6.92307949,10.8894234,6.92307949,8.521634,9.185707,,,,,,,,,,,,,,,,,,40.1905746,12.8089714,19.061615,40,14.1754456,,,69.5826645
10/22/2022 04:25:59,0.78125,0.78125,0,0,0,0,0,0,0.1953125,,,,,,,,,,,,,,,,,,40.2804031,12.8376007,19.0329857,40,14.1754456,,,69.5826645
10/22/2022 04:26:04,1.51515007,0,0.757575035,0.757575035,0.757575035,0.757575035,0,0,0.568187237,,,,,,,,,,,,,,,,,,40.1516838,12.7965775,19.0740089,40,14.1754456,,,69.5826645
10/22/2022 04:26:09,0.7692337,0,0.7692337,0,0,0,0,0,0.192308426,,,,,,,,,,,,,,,,,,40.16351,12.8003464,19.07024,40,14.1754456,,,69.5826645
10/22/2022 04:26:14,2.31971145,0,0,0,0.757575035,0,0,0.7692337,0.480818748,,,,,,,,,,,,,,,,,,40.2540932,12.829216,19.04137,40,14.1754456,,,69.5826645
10/22/2022 04:26:19,0.78125,0.793647766,0,2.30768919,0.7692337,1.53846145,0,0,0.7737875,,,,,,,,,,,,,,,,,,40.2449722,12.8263092,19.0442772,40,14.1754456,,,69.5826645
10/22/2022 04:26:24,0.78125,0.78125,1.53846145,1.5625,0,0.78125,0,0,0.6805897,,,,,,,,,,,,,,,,,,40.10645,12.7821617,19.0884247,40,14.1754456,,,69.5826645
10/22/2022 04:26:29,1.5625,0.7692337,0.793647766,1.58730149,0,1.53846145,1.58730149,0,0.979805,,,,,,,,,,,,,,,,,,40.1331,12.7906532,19.0799332,40,14.1754456,,,69.5826645
10/22/2022 04:26:34,0.78125,0.793647766,1.5625,0,0,0.7692337,0.7692337,0,0.584483147,,,,,,,,,,,,,,,,,,40.16521,12.8008881,19.0696983,40,14.1754456,,,69.5826645
10/22/2022 04:26:40,3.87018919,7.70432949,6.153846,3.90625,2.34375,2.38095522,2.34375,2.34375,3.88085246,,,,,,,,,,,,,,,,,,40.16235,12.7999763,19.07061,40,14.1754456,,,69.5826645
10/22/2022 04:26:45,0.78125,0.7692337,0.78125,0.793647766,0.78125,2.34375,0,0,0.7812977,,,,,,,,,,,,,,,,,,40.14155,12.7933464,19.07724,40,14.1754456,,,69.5826645
10/22/2022 04:26:50,0.78125,3.174603,1.5625,1.53846145,0,0.7692337,0,0,0.9782553,,,,,,,,,,,,,,,,,,40.1910973,12.8091393,19.0614471,40,14.1754456,,,69.5826645
10/22/2022 04:26:55,1.5504837,0.78125,1.5625,0.78125,0,0.78125,0,0,0.6820917,,,,,,,,,,,,,,,,,,40.12034,12.7865868,19.084,40,14.1754456,,,69.5826645
10/22/2022 04:27:00,0.78125,0,0,0,0,0.793647766,0,0,0.196862221,,,,,,,,,,,,,,,,,,40.1643257,12.8006058,19.06998,40,14.1754456,,,69.5826645
10/22/2022 04:27:05,0.78125,0.78125,0.793647766,0.78125,0,0.7692337,1.53846145,0,0.68063736,,,,,,,,,,,,,,,,,,40.1784744,12.8051147,19.0654716,40,14.1754456,,,69.5826645
10/22/2022 04:27:10,2.30768919,0.78125,0,0,0.7692337,0,0,0,0.4822731,,,,,,,,,,,,,,,,,,40.1275558,12.788887,19.0817,40,14.1754456,,,69.5826645
10/22/2022 04:27:15,1.5625,0,0,0,0,0,0,0.78125,0.29296875,,,,,,,,,,,,,,,,,,40.19755,12.8111954,19.059391,40,14.1754456,,,69.5826645
10/22/2022 04:27:20,0.78125,2.34375,0,0.7692337,0,0.7692337,0,0,0.5829334,,,,,,,,,,,,,,,,,,40.1614761,12.7996979,19.0708885,40,14.1754456,,,69.5826645
10/22/2022 04:27:25,0.7692337,0,0.7692337,1.51515007,0,0.757575035,0,0,0.476396084,,,,,,,,,,,,,,,,,,40.1984253,12.8114738,19.0591125,40,14.1754456,,,69.5826645
10/22/2022 04:27:30,1.5625,0.793647766,0,3.96825075,0,0.793647766,0,0,0.8897543,,,,,,,,,,,,,,,,,,40.18307,12.80658,19.0640068,40,14.1754456,,,69.5826645
10/22/2022 04:27:35,0.7692337,2.30768919,0,0,0.757575035,0,0,0,0.4793167,,,,,,,,,,,,,,,,,,40.1394272,12.7926712,19.0779152,40,14.1754456,,,69.5826645
10/22/2022 04:27:40,0.78125,3.174603,1.53846145,1.53846145,0,0,0,0.78125,0.976753235,,,,,,,,,,,,,,,,,,40.259697,12.8310013,19.0395851,40,14.1754456,,,69.5826645
10/22/2022 04:27:45,0.78125,3.8461566,0.7692337,1.58730149,1.58730149,0,0.793647766,0.793647766,1.26981735,,,,,,,,,,,,,,,,,,40.1867332,12.8077469,19.06284,40,14.1754456,,,69.5826645
10/22/2022 04:27:50,0.78125,0,0.793647766,0,0,0.78125,0.78125,1.5625,0.5874872,,,,,,,,,,,,,,,,,,40.1375122,12.7920609,19.0785255,40,14.1754456,,,69.5826645
10/22/2022 04:27:55,10.0000019,46.83894,14.49883,15.3846149,16.9230766,19.9999981,15.3846149,13.0769253,19.0133743,,,,,,,,,,,,,,,,,,40.3884239,12.8720284,18.998558,40,14.1754456,,,69.5826645
10/22/2022 04:28:00,0.78125,2.38095522,0.7692337,2.34375,2.38095522,0.78125,0,0,1.17967129,,,,,,,,,,,,,,,,,,40.31996,12.8502083,19.0203781,40,14.1754456,,,69.5826645
10/22/2022 04:28:05,3.90625,3.90625,3.174603,3.125,6.153846,3.125,1.5625,2.30768919,3.40764523,,,,,,,,,,,,,,,,,,40.2104073,12.8152924,19.055294,40,14.1754456,,,69.5826645
10/22/2022 04:28:10,0.78125,0.793647766,0,0,0,0,0,0,0.196862221,,,,,,,,,,,,,,,,,,40.20003,12.811985,19.0586014,40,14.1754456,,,69.5826645
10/22/2022 04:28:15,1.5625,0,2.34375,0,0.793647766,0.793647766,0.793647766,0,0.785899162,,,,,,,,,,,,,,,,,,40.20203,12.8126221,19.0579643,40,14.1754456,,,69.5826645
10/22/2022 04:28:20,0.78125,0,0,0,0,1.57489777,0,0.78125,0.392174721,,,,,,,,,,,,,,,,,,40.2430954,12.82571,19.0448761,40,14.1754456,,,69.5826645
10/22/2022 04:28:25,0.7692337,0,1.5625,0.7692337,0,0,0,0,0.387620926,,,,,,,,,,,,,,,,,,40.17633,12.8044319,19.0661545,40,14.1754456,,,69.5826645
10/22/2022 04:28:30,1.53846145,0,2.272725,0.757575035,0,0.7692337,0,0.7692337,0.763404369,,,,,,,,,,,,,,,,,,40.1378479,12.7921677,19.0784187,40,14.1754456,,,69.5826645
10/22/2022 04:28:35,1.5625,0.7692337,2.36855149,0,0,0.7692337,0,0,0.6836891,,,,,,,,,,,,,,,,,,40.17254,12.8032227,19.0673637,40,14.1754456,,,69.5826645
10/22/2022 04:28:40,2.34375,0.7692337,0.793647766,0,0,1.53846145,0,0,0.68063736,,,,,,,,,,,,,,,,,,40.1792145,12.8053513,19.0652351,40,14.1754456,,,69.5826645
10/22/2022 04:28:45,0.78125,0.793647766,0,0,1.58730149,0.78125,0,0,0.4929304,,,,,,,,,,,,,,,,,,40.1183968,12.7859688,19.0846176,40,14.1754456,,,69.5826645
10/22/2022 04:28:50,0.78125,0,0.78125,0,0,0.793647766,0,0,0.294518471,,,,,,,,,,,,,,,,,,40.14557,12.7946281,19.0759583,40,14.1754456,,,69.5826645
10/22/2022 04:28:55,2.30768919,7.69230747,2.30768919,4.615384,6.153846,2.30768919,4.615384,3.076923,4.134619,,,,,,,,,,,,,,,,,,40.16474,12.8007393,19.0698471,40,14.1754456,,,69.5826645
10/22/2022 04:29:00,1.53846145,0,3.125,0.78125,0,0.78125,1.5625,0,0.9735584,,,,,,,,,,,,,,,,,,40.3107224,12.8472633,19.0233231,40,14.1754456,,,69.5826645
10/22/2022 04:29:05,1.5625,0.793647766,0,0,0,0,0.793647766,0,0.393724442,,,,,,,,,,,,,,,,,,40.1628532,12.8001366,19.07045,40,14.1754456,,,69.5826645
10/22/2022 04:29:10,0.78125,0,1.58730149,0,0,0,0,0,0.2960682,,,,,,,,,,,,,,,,,,40.1418457,12.7934418,19.0771446,40,14.1754456,,,69.5826645
10/22/2022 04:29:15,1.5625,0.793647766,0,0,0,0,0,1.5625,0.489830971,,,,,,,,,,,,,,,,,,40.30438,12.8452415,19.0253448,40,14.1754456,,,69.5826645
10/22/2022 04:29:20,0.78125,1.5625,0,0,0.793647766,0,0,0,0.392174721,,,,,,,,,,,,,,,,,,40.1921539,12.8094749,19.0611115,40,14.1754456,,,69.5826645
